playerID,yearid,votedBy,ballots,needed,votes,inducted,category,Batter,Pitcher,Which One
dickebi01,1950,BBWAA,168,126,78,N,Player,17,0,Batter
maranra01,1950,BBWAA,168,126,66,N,Player,23,0,Batter
greenha01,1950,BBWAA,168,126,64,N,Player,13,0,Batter
hartnga01,1950,BBWAA,168,126,54,N,Player,20,0,Batter
vanceda01,1950,BBWAA,168,126,52,N,Player,18,18,Pitcher
lyonste01,1950,BBWAA,168,126,42,N,Player,21,21,Pitcher
cronijo01,1950,BBWAA,168,126,33,N,Player,20,0,Batter
lazzeto01,1950,BBWAA,168,126,21,N,Player,15,0,Batter
gomezle01,1950,BBWAA,168,126,18,N,Player,14,14,Pitcher
wheatza01,1950,BBWAA,168,126,17,N,Player,19,0,Batter
youngro01,1950,BBWAA,168,126,17,N,Player,10,0,Batter
roushed01,1950,BBWAA,168,126,16,N,Player,19,0,Batter
schalra01,1950,BBWAA,168,126,16,N,Player,18,0,Batter
wilsoha01,1950,BBWAA,168,126,16,N,Player,13,0,Batter
careyma01,1950,BBWAA,168,126,14,N,Player,21,0,Batter
kleinch01,1950,BBWAA,168,126,14,N,Player,19,0,Batter
grimmch01,1950,BBWAA,168,126,13,N,Player,20,0,Batter
ruffire01,1950,BBWAA,168,126,12,N,Player,23,23,Pitcher
cuyleki01,1950,BBWAA,168,126,11,N,Player,19,0,Batter
haineje01,1950,BBWAA,168,126,11,N,Player,19,19,Pitcher
hoytwa01,1950,BBWAA,168,126,11,N,Player,25,25,Pitcher
bancrda01,1950,BBWAA,168,126,9,N,Player,17,0,Batter
faberre01,1950,BBWAA,168,126,9,N,Player,20,20,Pitcher
odoulle01,1950,BBWAA,168,126,9,N,Player,12,4,Batter
willicy01,1950,BBWAA,168,126,9,N,Player,19,0,Batter
bottoji01,1950,BBWAA,168,126,8,N,Player,16,0,Batter
hackst01,1950,BBWAA,168,126,8,N,Player,16,0,Batter
martipe01,1950,BBWAA,168,126,7,N,Player,13,2,Batter
rolfere01,1950,BBWAA,168,126,7,N,Player,10,0,Batter
adamsba01,1950,BBWAA,168,126,6,N,Player,19,19,Pitcher
bendech01,1950,BBWAA,168,126,6,N,Player,16,16,Pitcher
gowdyha01,1950,BBWAA,168,126,6,N,Player,19,0,Batter
grimebu01,1950,BBWAA,168,126,6,N,Player,23,23,Pitcher
jackstr01,1950,BBWAA,168,126,6,N,Player,15,0,Batter
rixeyep01,1950,BBWAA,168,126,6,N,Player,21,21,Pitcher
bakerfr01,1950,BBWAA,168,126,4,N,Player,13,0,Batter
hafeych01,1950,BBWAA,168,126,4,N,Player,13,0,Batter
harribu01,1950,BBWAA,168,126,4,N,Manager,12,0,Batter
ofarrbo01,1950,BBWAA,168,126,4,N,Player,24,0,Batter
ruelmu01,1950,BBWAA,168,126,4,N,Player,20,0,Batter
waltebu01,1950,BBWAA,168,126,4,N,Player,21,17,Pitcher
wilsoji01,1950,BBWAA,168,126,4,N,Player,19,0,Batter
combsea01,1950,BBWAA,168,126,3,N,Player,12,0,Batter
lombaer01,1950,BBWAA,168,126,3,N,Player,17,0,Batter
scottev01,1950,BBWAA,168,126,3,N,Player,15,0,Batter
stengca01,1950,BBWAA,168,126,3,N,Manager,15,0,Batter
burnsge01,1950,BBWAA,168,126,2,N,Player,15,0,Batter
chandsp01,1950,BBWAA,168,126,2,N,Player,11,11,Pitcher
dykesji01,1950,BBWAA,168,126,2,N,Player,22,1,Batter
earnsge01,1950,BBWAA,168,126,2,N,Player,11,11,Pitcher
fonsele01,1950,BBWAA,168,126,2,N,Player,13,1,Batter
gosligo01,1950,BBWAA,168,126,2,N,Player,19,0,Batter
grohhe01,1950,BBWAA,168,126,2,N,Player,17,0,Batter
hardeme01,1950,BBWAA,168,126,2,N,Player,20,20,Pitcher
hermaba01,1950,BBWAA,168,126,2,N,Player,14,0,Batter
higgipi01,1950,BBWAA,168,126,2,N,Player,15,0,Batter
hoopeha01,1950,BBWAA,168,126,2,N,Player,17,1,Batter
huggimi01,1950,BBWAA,168,126,2,N,Manager,13,0,Batter
meusebo01,1950,BBWAA,168,126,2,N,Player,11,0,Batter
nehfar01,1950,BBWAA,168,126,2,N,Player,18,18,Pitcher
theveto01,1950,BBWAA,168,126,2,N,Player,15,0,Batter
wrighgl01,1950,BBWAA,168,126,2,N,Player,11,0,Batter
covelst01,1950,BBWAA,168,126,1,N,Player,14,14,Pitcher
crosefr01,1950,BBWAA,168,126,1,N,Player,17,0,Batter
derripa01,1950,BBWAA,168,126,1,N,Player,16,16,Pitcher
ensje01,1950,BBWAA,168,126,1,N,Player,4,0,Batter
fitzsfr01,1950,BBWAA,168,126,1,N,Player,20,20,Pitcher
fletcar01,1950,BBWAA,168,126,1,N,Player,14,0,Batter
gelbech01,1950,BBWAA,168,126,1,N,Player,11,1,Batter
gonzami01,1950,BBWAA,168,126,1,N,Player,18,0,Batter
jonesfi01,1950,BBWAA,168,126,1,N,Player,15,0,Batter
lucasre01,1950,BBWAA,168,126,1,N,Player,16,15,Pitcher
luquedo01,1950,BBWAA,168,126,1,N,Player,20,20,Pitcher
mageesh01,1950,BBWAA,168,126,1,N,Player,17,0,Batter
marbefi01,1950,BBWAA,168,126,1,N,Player,15,15,Pitcher
mcinnst01,1950,BBWAA,168,126,1,N,Player,19,0,Batter
mckecbi01,1950,BBWAA,168,126,1,N,Manager,13,0,Batter
milancl01,1950,BBWAA,168,126,1,N,Player,16,0,Batter
moorejo02,1950,BBWAA,168,126,1,N,Player,12,0,Batter
moorete01,1950,BBWAA,168,126,1,N,Player,11,1,Batter
oneilst01,1950,BBWAA,168,126,1,N,Player,17,0,Batter
pruethu01,1950,BBWAA,168,126,1,N,Player,7,7,Pitcher
ricesa01,1950,BBWAA,168,126,1,N,Player,20,2,Batter
rommeed01,1950,BBWAA,168,126,1,N,Player,13,13,Pitcher
rootch01,1950,BBWAA,168,126,1,N,Player,17,17,Pitcher
schanwa01,1950,BBWAA,168,126,1,N,Player,19,0,Batter
selkige01,1950,BBWAA,168,126,1,N,Player,9,0,Batter
sherdbi01,1950,BBWAA,168,126,1,N,Player,17,17,Pitcher
southbi01,1950,BBWAA,168,126,1,N,Player,14,0,Batter
wambsbi01,1950,BBWAA,168,126,1,N,Player,13,0,Batter
wanerll01,1950,BBWAA,168,126,1,N,Player,21,0,Batter
werbebi01,1950,BBWAA,168,126,1,N,Player,12,0,Batter
woodjo02,1950,BBWAA,168,126,1,N,Player,14,11,Pitcher
ottme01,1951,BBWAA,226,170,197,Y,Player,22,0,Batter
foxxji01,1951,BBWAA,226,170,179,Y,Player,21,2,Batter
wanerpa01,1951,BBWAA,226,170,162,N,Player,22,0,Batter
heilmha01,1951,BBWAA,226,170,153,N,Player,17,0,Batter
terrybi01,1951,BBWAA,226,170,148,N,Player,14,0,Batter
deandi01,1951,BBWAA,226,170,145,N,Player,12,12,Pitcher
dickebi01,1951,BBWAA,226,170,118,N,Player,17,0,Batter
simmoal01,1951,BBWAA,226,170,116,N,Player,21,0,Batter
maranra01,1951,BBWAA,226,170,110,N,Player,23,0,Batter
lyonste01,1951,BBWAA,226,170,71,N,Player,21,21,Pitcher
vanceda01,1951,BBWAA,226,170,70,N,Player,18,18,Pitcher
greenha01,1951,BBWAA,226,170,67,N,Player,13,0,Batter
hartnga01,1951,BBWAA,226,170,57,N,Player,20,0,Batter
cronijo01,1951,BBWAA,226,170,44,N,Player,20,0,Batter
schalra01,1951,BBWAA,226,170,37,N,Player,18,0,Batter
bendech01,1951,BBWAA,226,170,35,N,Player,16,16,Pitcher
youngro01,1951,BBWAA,226,170,34,N,Player,10,0,Batter
careyma01,1951,BBWAA,226,170,27,N,Player,21,0,Batter
lazzeto01,1951,BBWAA,226,170,27,N,Player,15,0,Batter
gowdyha01,1951,BBWAA,226,170,26,N,Player,19,0,Batter
gomezle01,1951,BBWAA,226,170,23,N,Player,14,14,Pitcher
roushed01,1951,BBWAA,226,170,21,N,Player,19,0,Batter
wilsoha01,1951,BBWAA,226,170,21,N,Player,13,0,Batter
martipe01,1951,BBWAA,226,170,19,N,Player,13,2,Batter
wheatza01,1951,BBWAA,226,170,19,N,Player,19,0,Batter
kleinch01,1951,BBWAA,226,170,15,N,Player,19,0,Batter
hoytwa01,1951,BBWAA,226,170,13,N,Player,25,25,Pitcher
odoulle01,1951,BBWAA,226,170,13,N,Player,12,4,Batter
adamsba01,1951,BBWAA,226,170,12,N,Player,19,19,Pitcher
bancrda01,1951,BBWAA,226,170,9,N,Player,17,0,Batter
grimmch01,1951,BBWAA,226,170,9,N,Player,20,0,Batter
harribu01,1951,BBWAA,226,170,9,N,Manager,12,0,Batter
ruffire01,1951,BBWAA,226,170,9,N,Player,23,23,Pitcher
bakerfr01,1951,BBWAA,226,170,8,N,Player,13,0,Batter
cuyleki01,1951,BBWAA,226,170,8,N,Player,19,0,Batter
faberre01,1951,BBWAA,226,170,8,N,Player,20,20,Pitcher
mckecbi01,1951,BBWAA,226,170,8,N,Manager,13,0,Batter
stengca01,1951,BBWAA,226,170,8,N,Manager,15,0,Batter
willicy01,1951,BBWAA,226,170,7,N,Player,19,0,Batter
bottoji01,1951,BBWAA,226,170,6,N,Player,16,0,Batter
rolfere01,1951,BBWAA,226,170,6,N,Player,10,0,Batter
grimebu01,1951,BBWAA,226,170,5,N,Player,23,23,Pitcher
rixeyep01,1951,BBWAA,226,170,5,N,Player,21,21,Pitcher
woodjo02,1951,BBWAA,226,170,5,N,Player,14,11,Pitcher
fletcar01,1951,BBWAA,226,170,4,N,Player,14,0,Batter
jackstr01,1951,BBWAA,226,170,4,N,Player,15,0,Batter
nehfar01,1951,BBWAA,226,170,4,N,Player,18,18,Pitcher
schacal01,1951,BBWAA,226,170,4,N,Player,3,3,Pitcher
southbi01,1951,BBWAA,226,170,4,N,Player,14,0,Batter
dykesji01,1951,BBWAA,226,170,3,N,Player,22,1,Batter
hackst01,1951,BBWAA,226,170,3,N,Player,16,0,Batter
hoopeha01,1951,BBWAA,226,170,3,N,Player,17,1,Batter
kerrdi01,1951,BBWAA,226,170,3,N,Player,4,4,Pitcher
lombaer01,1951,BBWAA,226,170,3,N,Player,17,0,Batter
marquru01,1951,BBWAA,226,170,3,N,Player,19,19,Pitcher
mcinnst01,1951,BBWAA,226,170,3,N,Player,19,0,Batter
oneilst01,1951,BBWAA,226,170,3,N,Player,17,0,Batter
lewisdu01,1951,BBWAA,226,170,2,N,Player,11,1,Batter
mageesh01,1951,BBWAA,226,170,2,N,Player,17,0,Batter
scottev01,1951,BBWAA,226,170,2,N,Player,15,0,Batter
selkige01,1951,BBWAA,226,170,2,N,Player,9,0,Batter
wilsoji01,1951,BBWAA,226,170,2,N,Player,19,0,Batter
bartedi01,1951,BBWAA,226,170,1,N,Player,19,0,Batter
chandsp01,1951,BBWAA,226,170,1,N,Player,11,11,Pitcher
coombja01,1951,BBWAA,226,170,1,N,Player,14,14,Pitcher
coopewi01,1951,BBWAA,226,170,1,N,Player,16,16,Pitcher
daubeja01,1951,BBWAA,226,170,1,N,Player,15,0,Batter
derripa01,1951,BBWAA,226,170,1,N,Player,16,16,Pitcher
ehmkeho01,1951,BBWAA,226,170,1,N,Player,16,16,Pitcher
gelbech01,1951,BBWAA,226,170,1,N,Player,11,1,Batter
hafeych01,1951,BBWAA,226,170,1,N,Player,13,0,Batter
hardeme01,1951,BBWAA,226,170,1,N,Player,20,20,Pitcher
hermaba01,1951,BBWAA,226,170,1,N,Player,14,0,Batter
higgipi01,1951,BBWAA,226,170,1,N,Player,15,0,Batter
jordati01,1951,BBWAA,226,170,1,N,Player,7,0,Batter
mccarjo99,1951,BBWAA,226,170,1,N,Manager,0,0,Pitcher
milancl01,1951,BBWAA,226,170,1,N,Player,16,0,Batter
paigesa01,1951,BBWAA,226,170,1,N,Player,6,6,Pitcher
pruethu01,1951,BBWAA,226,170,1,N,Player,7,7,Pitcher
ricesa01,1951,BBWAA,226,170,1,N,Player,20,2,Batter
rommeed01,1951,BBWAA,226,170,1,N,Player,13,13,Pitcher
rudoldi01,1951,BBWAA,226,170,1,N,Player,13,13,Pitcher
ruelmu01,1951,BBWAA,226,170,1,N,Player,20,0,Batter
sherdbi01,1951,BBWAA,226,170,1,N,Player,17,17,Pitcher
wanerll01,1951,BBWAA,226,170,1,N,Player,21,0,Batter
wrighgl01,1951,BBWAA,226,170,1,N,Player,11,0,Batter
heilmha01,1952,BBWAA,234,176,203,Y,Player,17,0,Batter
wanerpa01,1952,BBWAA,234,176,195,Y,Player,22,0,Batter
terrybi01,1952,BBWAA,234,176,155,N,Player,14,0,Batter
deandi01,1952,BBWAA,234,176,152,N,Player,12,12,Pitcher
simmoal01,1952,BBWAA,234,176,141,N,Player,21,0,Batter
dickebi01,1952,BBWAA,234,176,139,N,Player,17,0,Batter
maranra01,1952,BBWAA,234,176,133,N,Player,23,0,Batter
vanceda01,1952,BBWAA,234,176,105,N,Player,18,18,Pitcher
lyonste01,1952,BBWAA,234,176,101,N,Player,21,21,Pitcher
hartnga01,1952,BBWAA,234,176,77,N,Player,20,0,Batter
greenha01,1952,BBWAA,234,176,75,N,Player,13,0,Batter
bendech01,1952,BBWAA,234,176,70,N,Player,16,16,Pitcher
cronijo01,1952,BBWAA,234,176,48,N,Player,20,0,Batter
schalra01,1952,BBWAA,234,176,44,N,Player,18,0,Batter
careyma01,1952,BBWAA,234,176,36,N,Player,21,0,Batter
gowdyha01,1952,BBWAA,234,176,34,N,Player,19,0,Batter
youngro01,1952,BBWAA,234,176,34,N,Player,10,0,Batter
martipe01,1952,BBWAA,234,176,31,N,Player,13,2,Batter
wheatza01,1952,BBWAA,234,176,30,N,Player,19,0,Batter
gomezle01,1952,BBWAA,234,176,29,N,Player,14,14,Pitcher
lazzeto01,1952,BBWAA,234,176,29,N,Player,15,0,Batter
stengca01,1952,BBWAA,234,176,27,N,Manager,15,0,Batter
roushed01,1952,BBWAA,234,176,24,N,Player,19,0,Batter
wilsoha01,1952,BBWAA,234,176,21,N,Player,13,0,Batter
kleinch01,1952,BBWAA,234,176,19,N,Player,19,0,Batter
odoulle01,1952,BBWAA,234,176,19,N,Player,12,4,Batter
harribu01,1952,BBWAA,234,176,12,N,Manager,12,0,Batter
hoytwa01,1952,BBWAA,234,176,12,N,Player,25,25,Pitcher
bancrda01,1952,BBWAA,234,176,11,N,Player,17,0,Batter
lewisdu01,1952,BBWAA,234,176,11,N,Player,11,1,Batter
cuyleki01,1952,BBWAA,234,176,10,N,Player,19,0,Batter
hardeme01,1952,BBWAA,234,176,10,N,Player,20,20,Pitcher
oneilst01,1952,BBWAA,234,176,10,N,Player,17,0,Batter
ruffire01,1952,BBWAA,234,176,10,N,Player,23,23,Pitcher
adamsba01,1952,BBWAA,234,176,9,N,Player,19,19,Pitcher
faberre01,1952,BBWAA,234,176,9,N,Player,20,20,Pitcher
grimebu01,1952,BBWAA,234,176,9,N,Player,23,23,Pitcher
kerrdi01,1952,BBWAA,234,176,9,N,Player,4,4,Pitcher
marquru01,1952,BBWAA,234,176,9,N,Player,19,19,Pitcher
bottoji01,1952,BBWAA,234,176,7,N,Player,16,0,Batter
wilsoji01,1952,BBWAA,234,176,7,N,Player,19,0,Batter
grimmch01,1952,BBWAA,234,176,6,N,Player,20,0,Batter
dykesji01,1952,BBWAA,234,176,5,N,Player,22,1,Batter
henrito01,1952,BBWAA,234,176,4,N,Player,11,0,Batter
rolfere01,1952,BBWAA,234,176,4,N,Player,10,0,Batter
scottev01,1952,BBWAA,234,176,4,N,Player,15,0,Batter
willicy01,1952,BBWAA,234,176,4,N,Player,19,0,Batter
hermaba01,1952,BBWAA,234,176,3,N,Player,14,0,Batter
nehfar01,1952,BBWAA,234,176,3,N,Player,18,18,Pitcher
rixeyep01,1952,BBWAA,234,176,3,N,Player,21,21,Pitcher
waltebu01,1952,BBWAA,234,176,3,N,Player,21,17,Pitcher
averiea01,1952,BBWAA,234,176,2,N,Player,14,0,Batter
coopewi01,1952,BBWAA,234,176,2,N,Player,16,16,Pitcher
lopezal01,1952,BBWAA,234,176,2,N,Manager,20,0,Batter
peckiro01,1952,BBWAA,234,176,2,N,Player,18,0,Batter
rommeed01,1952,BBWAA,234,176,2,N,Player,13,13,Pitcher
wanerll01,1952,BBWAA,234,176,2,N,Player,21,0,Batter
chapmbe01,1952,BBWAA,234,176,1,N,Player,19,4,Batter
combsea01,1952,BBWAA,234,176,1,N,Player,12,0,Batter
crosefr01,1952,BBWAA,234,176,1,N,Player,17,0,Batter
durocle01,1952,BBWAA,234,176,1,N,Manager,18,0,Batter
ehmkeho01,1952,BBWAA,234,176,1,N,Player,16,16,Pitcher
gonzami01,1952,BBWAA,234,176,1,N,Player,18,0,Batter
hafeych01,1952,BBWAA,234,176,1,N,Player,13,0,Batter
jackstr01,1952,BBWAA,234,176,1,N,Player,15,0,Batter
luquedo01,1952,BBWAA,234,176,1,N,Player,20,20,Pitcher
meusebo01,1952,BBWAA,234,176,1,N,Player,11,0,Batter
milancl01,1952,BBWAA,234,176,1,N,Player,16,0,Batter
pruethu01,1952,BBWAA,234,176,1,N,Player,7,7,Pitcher
ricesa01,1952,BBWAA,234,176,1,N,Player,20,2,Batter
ruelmu01,1952,BBWAA,234,176,1,N,Player,20,0,Batter
selkige01,1952,BBWAA,234,176,1,N,Player,9,0,Batter
southbi01,1952,BBWAA,234,176,1,N,Player,14,0,Batter
werbebi01,1952,BBWAA,234,176,1,N,Player,12,0,Batter
wrighgl01,1952,BBWAA,234,176,1,N,Player,11,0,Batter
deandi01,1953,BBWAA,264,198,209,Y,Player,12,12,Pitcher
simmoal01,1953,BBWAA,264,198,199,Y,Player,21,0,Batter
terrybi01,1953,BBWAA,264,198,191,N,Player,14,0,Batter
dickebi01,1953,BBWAA,264,198,179,N,Player,17,0,Batter
maranra01,1953,BBWAA,264,198,164,N,Player,23,0,Batter
vanceda01,1953,BBWAA,264,198,150,N,Player,18,18,Pitcher
lyonste01,1953,BBWAA,264,198,139,N,Player,21,21,Pitcher
dimagjo01,1953,BBWAA,264,198,117,N,Player,13,0,Batter
bendech01,1953,BBWAA,264,198,104,N,Player,16,16,Pitcher
hartnga01,1953,BBWAA,264,198,104,N,Player,20,0,Batter
greenha01,1953,BBWAA,264,198,80,N,Player,13,0,Batter
cronijo01,1953,BBWAA,264,198,69,N,Player,20,0,Batter
stengca01,1953,BBWAA,264,198,61,N,Manager,15,0,Batter
gowdyha01,1953,BBWAA,264,198,58,N,Player,19,0,Batter
careyma01,1953,BBWAA,264,198,55,N,Player,21,0,Batter
schalra01,1953,BBWAA,264,198,52,N,Player,18,0,Batter
martipe01,1953,BBWAA,264,198,43,N,Player,13,2,Batter
wilsoha01,1953,BBWAA,264,198,43,N,Player,13,0,Batter
gomezle01,1953,BBWAA,264,198,35,N,Player,14,14,Pitcher
roushed01,1953,BBWAA,264,198,32,N,Player,19,0,Batter
wheatza01,1953,BBWAA,264,198,32,N,Player,19,0,Batter
youngro01,1953,BBWAA,264,198,31,N,Player,10,0,Batter
lazzeto01,1953,BBWAA,264,198,28,N,Player,15,0,Batter
ruffire01,1953,BBWAA,264,198,24,N,Player,23,23,Pitcher
harribu01,1953,BBWAA,264,198,21,N,Manager,12,0,Batter
lewisdu01,1953,BBWAA,264,198,20,N,Player,11,1,Batter
marquru01,1953,BBWAA,264,198,19,N,Player,19,19,Pitcher
cuyleki01,1953,BBWAA,264,198,18,N,Player,19,0,Batter
adamsba01,1953,BBWAA,264,198,17,N,Player,19,19,Pitcher
hoytwa01,1953,BBWAA,264,198,14,N,Player,25,25,Pitcher
kerrdi01,1953,BBWAA,264,198,13,N,Player,4,4,Pitcher
oneilst01,1953,BBWAA,264,198,13,N,Player,17,0,Batter
odoulle01,1953,BBWAA,264,198,11,N,Player,12,4,Batter
bancrda01,1953,BBWAA,264,198,10,N,Player,17,0,Batter
bottoji01,1953,BBWAA,264,198,10,N,Player,16,0,Batter
henrito01,1953,BBWAA,264,198,10,N,Player,11,0,Batter
waltebu01,1953,BBWAA,264,198,10,N,Player,21,17,Pitcher
wilsoji01,1953,BBWAA,264,198,10,N,Player,19,0,Batter
coopewi01,1953,BBWAA,264,198,9,N,Player,16,16,Pitcher
faberre01,1953,BBWAA,264,198,9,N,Player,20,20,Pitcher
grimebu01,1953,BBWAA,264,198,9,N,Player,23,23,Pitcher
grimmch01,1953,BBWAA,264,198,9,N,Player,20,0,Batter
hardeme01,1953,BBWAA,264,198,8,N,Player,20,20,Pitcher
ruelmu01,1953,BBWAA,264,198,8,N,Player,20,0,Batter
dykesji01,1953,BBWAA,264,198,5,N,Player,22,1,Batter
rolfere01,1953,BBWAA,264,198,5,N,Player,10,0,Batter
scottev01,1953,BBWAA,264,198,5,N,Player,15,0,Batter
haineje01,1953,BBWAA,264,198,4,N,Player,19,19,Pitcher
nehfar01,1953,BBWAA,264,198,4,N,Player,18,18,Pitcher
willicy01,1953,BBWAA,264,198,4,N,Player,19,0,Batter
combsea01,1953,BBWAA,264,198,3,N,Player,12,0,Batter
ehmkeho01,1953,BBWAA,264,198,3,N,Player,16,16,Pitcher
ricesa01,1953,BBWAA,264,198,3,N,Player,20,2,Batter
rixeyep01,1953,BBWAA,264,198,3,N,Player,21,21,Pitcher
wrighgl01,1953,BBWAA,264,198,3,N,Player,11,0,Batter
applilu01,1953,BBWAA,264,198,2,N,Player,20,0,Batter
doerrbo01,1953,BBWAA,264,198,2,N,Player,14,0,Batter
hafeych01,1953,BBWAA,264,198,2,N,Player,13,0,Batter
hermaba01,1953,BBWAA,264,198,2,N,Player,14,0,Batter
jackstr01,1953,BBWAA,264,198,2,N,Player,15,0,Batter
lopezal01,1953,BBWAA,264,198,2,N,Manager,20,0,Batter
peckiro01,1953,BBWAA,264,198,2,N,Player,18,0,Batter
southbi01,1953,BBWAA,264,198,2,N,Player,14,0,Batter
altroni01,1953,BBWAA,264,198,1,N,Player,21,18,Pitcher
bushdo01,1953,BBWAA,264,198,1,N,Player,17,0,Batter
gonzami01,1953,BBWAA,264,198,1,N,Player,18,0,Batter
kellech01,1953,BBWAA,264,198,1,N,Player,13,0,Batter
klingjo01,1953,BBWAA,264,198,1,N,Player,14,0,Batter
langebi01,1953,BBWAA,264,198,1,N,Player,7,0,Batter
luquedo01,1953,BBWAA,264,198,1,N,Player,20,20,Pitcher
mccarjo99,1953,BBWAA,264,198,1,N,Manager,0,0,Pitcher
milancl01,1953,BBWAA,264,198,1,N,Player,16,0,Batter
moorete01,1953,BBWAA,264,198,1,N,Player,11,1,Batter
olearch01,1953,BBWAA,264,198,1,N,Player,11,0,Batter
pruethu01,1953,BBWAA,264,198,1,N,Player,7,7,Pitcher
roberda01,1953,BBWAA,264,198,1,N,Player,11,0,Batter
rommeed01,1953,BBWAA,264,198,1,N,Player,13,13,Pitcher
schaege01,1953,BBWAA,264,198,1,N,Player,16,2,Batter
selkige01,1953,BBWAA,264,198,1,N,Player,9,0,Batter
sherdbi01,1953,BBWAA,264,198,1,N,Player,17,17,Pitcher
streega01,1953,BBWAA,264,198,1,N,Player,10,0,Batter
vaughar01,1953,BBWAA,264,198,1,N,Player,14,0,Batter
wambsbi01,1953,BBWAA,264,198,1,N,Player,13,0,Batter
barroed99,1953,Veterans,,,,Y,Pioneer/Executive,0,0,Pitcher
bendech01,1953,Veterans,,,,Y,Player,16,16,Pitcher
connoto99,1953,Veterans,,,,Y,Umpire,0,0,Pitcher
klembi99,1953,Veterans,,,,Y,Umpire,0,0,Pitcher
wallabo01,1953,Veterans,,,,Y,Player,25,4,Batter
wrighha01,1953,Veterans,,,,Y,Pioneer/Executive,7,4,Pitcher
maranra01,1954,BBWAA,252,189,209,Y,Player,23,0,Batter
dickebi01,1954,BBWAA,252,189,202,Y,Player,17,0,Batter
terrybi01,1954,BBWAA,252,189,195,Y,Player,14,0,Batter
dimagjo01,1954,BBWAA,252,189,175,N,Player,13,0,Batter
lyonste01,1954,BBWAA,252,189,170,N,Player,21,21,Pitcher
vanceda01,1954,BBWAA,252,189,158,N,Player,18,18,Pitcher
hartnga01,1954,BBWAA,252,189,151,N,Player,20,0,Batter
greenha01,1954,BBWAA,252,189,97,N,Player,13,0,Batter
cronijo01,1954,BBWAA,252,189,85,N,Player,20,0,Batter
careyma01,1954,BBWAA,252,189,55,N,Player,21,0,Batter
schalra01,1954,BBWAA,252,189,54,N,Player,18,0,Batter
roushed01,1954,BBWAA,252,189,52,N,Player,19,0,Batter
gowdyha01,1954,BBWAA,252,189,51,N,Player,19,0,Batter
wilsoha01,1954,BBWAA,252,189,48,N,Player,13,0,Batter
gomezle01,1954,BBWAA,252,189,38,N,Player,14,14,Pitcher
youngro01,1954,BBWAA,252,189,34,N,Player,10,0,Batter
wheatza01,1954,BBWAA,252,189,33,N,Player,19,0,Batter
lazzeto01,1954,BBWAA,252,189,30,N,Player,15,0,Batter
ruffire01,1954,BBWAA,252,189,29,N,Player,23,23,Pitcher
cuyleki01,1954,BBWAA,252,189,20,N,Player,19,0,Batter
lewisdu01,1954,BBWAA,252,189,20,N,Player,11,1,Batter
bottoji01,1954,BBWAA,252,189,16,N,Player,16,0,Batter
marquru01,1954,BBWAA,252,189,15,N,Player,19,19,Pitcher
hoytwa01,1954,BBWAA,252,189,14,N,Player,25,25,Pitcher
adamsba01,1954,BBWAA,252,189,13,N,Player,19,19,Pitcher
kerrdi01,1954,BBWAA,252,189,13,N,Player,4,4,Pitcher
faberre01,1954,BBWAA,252,189,12,N,Player,20,20,Pitcher
kleinch01,1954,BBWAA,252,189,11,N,Player,19,0,Batter
bancrda01,1954,BBWAA,252,189,10,N,Player,17,0,Batter
ricesa01,1954,BBWAA,252,189,9,N,Player,20,2,Batter
wilsoji01,1954,BBWAA,252,189,8,N,Player,19,0,Batter
coopewi01,1954,BBWAA,252,189,7,N,Player,16,16,Pitcher
nehfar01,1954,BBWAA,252,189,7,N,Player,18,18,Pitcher
haineje01,1954,BBWAA,252,189,6,N,Player,19,19,Pitcher
rixeyep01,1954,BBWAA,252,189,5,N,Player,21,21,Pitcher
ruelmu01,1954,BBWAA,252,189,5,N,Player,20,0,Batter
ehmkeho01,1954,BBWAA,252,189,4,N,Player,16,16,Pitcher
scottev01,1954,BBWAA,252,189,4,N,Player,15,0,Batter
wambsbi01,1954,BBWAA,252,189,4,N,Player,13,0,Batter
willicy01,1954,BBWAA,252,189,4,N,Player,19,0,Batter
milancl01,1954,BBWAA,252,189,3,N,Player,16,0,Batter
altroni01,1954,BBWAA,252,189,2,N,Player,21,18,Pitcher
hafeych01,1954,BBWAA,252,189,2,N,Player,13,0,Batter
vaughar01,1954,BBWAA,252,189,2,N,Player,14,0,Batter
bluegos01,1954,BBWAA,252,189,1,N,Player,18,0,Batter
bluelu01,1954,BBWAA,252,189,1,N,Player,13,0,Batter
gosligo01,1954,BBWAA,252,189,1,N,Player,19,0,Batter
grohhe01,1954,BBWAA,252,189,1,N,Player,17,0,Batter
hermaba01,1954,BBWAA,252,189,1,N,Player,14,0,Batter
jackstr01,1954,BBWAA,252,189,1,N,Player,15,0,Batter
peckiro01,1954,BBWAA,252,189,1,N,Player,18,0,Batter
seweljo01,1954,BBWAA,252,189,1,N,Player,14,0,Batter
wrighgl01,1954,BBWAA,252,189,1,N,Player,11,0,Batter
dimagjo01,1955,BBWAA,251,189,223,Y,Player,13,0,Batter
lyonste01,1955,BBWAA,251,189,217,Y,Player,21,21,Pitcher
vanceda01,1955,BBWAA,251,189,205,Y,Player,18,18,Pitcher
hartnga01,1955,BBWAA,251,189,195,Y,Player,20,0,Batter
greenha01,1955,BBWAA,251,189,157,N,Player,13,0,Batter
cronijo01,1955,BBWAA,251,189,135,N,Player,20,0,Batter
careyma01,1955,BBWAA,251,189,119,N,Player,21,0,Batter
