playerID,yearid,votedBy,ballots,needed,votes,inducted,category,Batter,Pitcher
slaugen01,1967,BBWAA,292,219,123,N,Player,22,0
lopezal01,1967,BBWAA,292,219,114,N,Player,20,0
marioma01,1967,BBWAA,292,219,90,N,Player,13,0
mizejo01,1967,BBWAA,292,219,89,N,Player,16,0
reesepe01,1967,BBWAA,292,219,89,N,Player,16,0
vandejo01,1967,BBWAA,292,219,87,N,Player,13,13
reynoal01,1967,BBWAA,292,219,77,N,Player,13,13
rizzuph01,1967,BBWAA,292,219,71,N,Player,13,0
boudrlo01,1967,Run Off,306,,68,N,Player,15,0
gordojo01,1967,BBWAA,292,219,66,N,Player,11,0
waltebu01,1967,BBWAA,292,219,65,N,Player,21,17
newhoha01,1967,BBWAA,292,219,62,N,Player,17,17
hermabi01,1967,BBWAA,292,219,59,N,Player,17,0
hardeme01,1967,BBWAA,292,219,52,N,Player,20,20
lopezal01,1967,Run Off,306,,50,N,Player,20,0
slaugen01,1967,Run Off,306,,48,N,Player,22,0
vaughar01,1967,BBWAA,292,219,46,N,Player,14,0
lombaer01,1967,BBWAA,292,219,43,N,Player,17,0
kinerra01,1967,Run Off,306,,41,N,Player,11,0
kellge01,1967,BBWAA,292,219,40,N,Player,19,0
darkal01,1967,BBWAA,292,219,38,N,Player,17,1
doerrbo01,1967,BBWAA,292,219,35,N,Player,14,0
lemonbo01,1967,BBWAA,292,219,35,N,Player,15,13
vandejo01,1967,Run Off,306,,35,N,Player,13,13
lombaer01,1967,Run Off,306,,25,N,Player,17,0
waltebu01,1967,Run Off,306,,24,N,Player,21,17
bauerha01,1967,BBWAA,292,219,23,N,Player,14,0
marioma01,1967,Run Off,306,,22,N,Player,13,0
newsobo01,1967,BBWAA,292,219,19,N,Player,29,29
reynoal01,1967,Run Off,306,,19,N,Player,13,13
vaughar01,1967,Run Off,306,,19,N,Player,14,0
newcodo01,1967,BBWAA,292,219,18,N,Player,12,12
reesepe01,1967,Run Off,306,,16,N,Player,16,0
cavarph01,1967,BBWAA,292,219,15,N,Player,22,0
doerrbo01,1967,Run Off,306,,15,N,Player,14,0
vernomi01,1967,BBWAA,292,219,14,N,Player,21,0
hardeme01,1967,Run Off,306,,14,N,Player,20,20
hermabi01,1967,Run Off,306,,14,N,Player,17,0
mizejo01,1967,Run Off,306,,14,N,Player,16,0
rizzuph01,1967,Run Off,306,,14,N,Player,13,0
gordojo01,1967,Run Off,306,,13,N,Player,11,0
newhoha01,1967,Run Off,306,,13,N,Player,17,17
kellge01,1967,Run Off,306,,11,N,Player,19,0
dobyla01,1967,BBWAA,292,219,10,N,Player,14,0
thomsbo01,1967,BBWAA,292,219,10,N,Player,17,0
kluszte01,1967,BBWAA,292,219,9,N,Player,16,0
bauerha01,1967,Run Off,306,,9,N,Player,14,0
darkal01,1967,Run Off,306,,7,N,Player,17,1
lemonbo01,1967,Run Off,306,,7,N,Player,15,13
newsobo01,1967,Run Off,306,,6,N,Player,29,29
mcdougi01,1967,BBWAA,292,219,4,N,Player,10,0
cavarph01,1967,Run Off,306,,4,N,Player,22,0
jenseja01,1967,BBWAA,292,219,3,N,Player,12,0
moorete01,1967,BBWAA,292,219,3,N,Player,11,1
ennisde01,1967,BBWAA,292,219,2,N,Player,15,0
furilca01,1967,BBWAA,292,219,2,N,Player,15,0
heganji01,1967,BBWAA,292,219,2,N,Player,19,0
torgeea01,1967,BBWAA,292,219,2,N,Player,18,0
valoel01,1967,BBWAA,292,219,2,N,Player,23,0
newcodo01,1967,Run Off,306,,2,N,Player,12,12
vernomi01,1967,Run Off,306,,2,N,Player,21,0
courtcl01,1967,BBWAA,292,219,1,N,Player,13,0
dropowa01,1967,BBWAA,292,219,1,N,Player,16,0
garvene01,1967,BBWAA,292,219,1,N,Player,15,15
hattogr01,1967,BBWAA,292,219,1,N,Player,16,0
hearnji01,1967,BBWAA,292,219,1,N,Player,14,14
martibi02,1967,BBWAA,292,219,1,N,Player,13,0
pafkoan01,1967,BBWAA,292,219,1,N,Player,18,0
dobyla01,1967,Run Off,306,,1,N,Player,14,0
thomsbo01,1967,Run Off,306,,1,N,Player,17,0
rickebr01,1967,Veterans,,,,Y,Pioneer/Executive,4,0
wanerll01,1967,Veterans,,,,Y,Player,21,0
medwijo01,1968,BBWAA,283,213,240,Y,Player,20,0
camparo01,1968,BBWAA,283,213,205,N,Player,10,0
boudrlo01,1968,BBWAA,283,213,146,N,Player,15,0
slaugen01,1968,BBWAA,283,213,129,N,Player,22,0
kinerra01,1968,BBWAA,283,213,118,N,Player,11,0
mizejo01,1968,BBWAA,283,213,103,N,Player,16,0
reynoal01,1968,BBWAA,283,213,95,N,Player,13,13
marioma01,1968,BBWAA,283,213,89,N,Player,13,0
vaughar01,1968,BBWAA,283,213,82,N,Player,14,0
reesepe01,1968,BBWAA,283,213,81,N,Player,16,0
vandejo01,1968,BBWAA,283,213,79,N,Player,13,13
gordojo01,1968,BBWAA,283,213,77,N,Player,11,0
rizzuph01,1968,BBWAA,283,213,74,N,Player,13,0
newhoha01,1968,BBWAA,283,213,67,N,Player,17,17
waltebu01,1968,BBWAA,283,213,67,N,Player,21,17
doerrbo01,1968,BBWAA,283,213,48,N,Player,14,0
kellge01,1968,BBWAA,283,213,47,N,Player,19,0
lemonbo01,1968,BBWAA,283,213,47,N,Player,15,13
darkal01,1968,BBWAA,283,213,36,N,Player,17,1
moorete01,1968,BBWAA,283,213,33,N,Player,11,1
cavarph01,1968,BBWAA,283,213,23,N,Player,22,0
henrito01,1968,BBWAA,283,213,22,N,Player,11,0
newsobo01,1968,BBWAA,283,213,22,N,Player,29,29
vernomi01,1968,BBWAA,283,213,22,N,Player,21,0
crosefr01,1968,BBWAA,283,213,15,N,Player,17,0
kluszte01,1968,BBWAA,283,213,14,N,Player,16,0
thomsbo01,1968,BBWAA,283,213,13,N,Player,17,0
kellech01,1968,BBWAA,283,213,11,N,Player,13,0
maglisa01,1968,BBWAA,283,213,11,N,Player,14,14
erskica01,1968,BBWAA,283,213,9,N,Player,12,12
newcodo01,1968,BBWAA,283,213,9,N,Player,12,12
coopewa01,1968,BBWAA,283,213,8,N,Player,21,0
dimagdo01,1968,BBWAA,283,213,8,N,Player,11,0
sainjo01,1968,BBWAA,283,213,7,N,Player,13,13
ashburi01,1968,BBWAA,283,213,6,N,Player,15,0
rowesc01,1968,BBWAA,283,213,6,N,Player,16,16
walkedi02,1968,BBWAA,283,213,6,N,Player,20,0
blackew01,1968,BBWAA,283,213,5,N,Player,11,11
leonadu02,1968,BBWAA,283,213,5,N,Player,20,20
mcdougi01,1968,BBWAA,283,213,4,N,Player,10,0
moseswa01,1968,BBWAA,283,213,4,N,Player,18,0
brechha01,1968,BBWAA,283,213,3,N,Player,12,12
jenseja01,1968,BBWAA,283,213,3,N,Player,12,0
mccorfr01,1968,BBWAA,283,213,3,N,Player,14,0
galanau01,1968,BBWAA,283,213,2,N,Player,18,0
lopated01,1968,BBWAA,283,213,2,N,Player,13,13
roepr01,1968,BBWAA,283,213,2,N,Player,12,12
raschvi01,1968,BBWAA,283,213,1,N,Player,11,11
cuyleki01,1968,Veterans,,,,Y,Player,19,0
gosligo01,1968,Veterans,,,,Y,Player,19,0
musiast01,1969,BBWAA,340,255,317,Y,Player,22,1
camparo01,1969,BBWAA,340,255,270,Y,Player,10,0
boudrlo01,1969,BBWAA,340,255,218,N,Player,15,0
kinerra01,1969,BBWAA,340,255,137,N,Player,11,0
slaugen01,1969,BBWAA,340,255,128,N,Player,22,0
mizejo01,1969,BBWAA,340,255,116,N,Player,16,0
marioma01,1969,BBWAA,340,255,112,N,Player,13,0
reynoal01,1969,BBWAA,340,255,98,N,Player,13,13
gordojo01,1969,BBWAA,340,255,97,N,Player,11,0
vandejo01,1969,BBWAA,340,255,95,N,Player,13,13
wynnea01,1969,BBWAA,340,255,95,N,Player,23,23
reesepe01,1969,BBWAA,340,255,89,N,Player,16,0
hodgegi01,1969,BBWAA,340,255,82,N,Player,18,0
newhoha01,1969,BBWAA,340,255,82,N,Player,17,17
rizzuph01,1969,BBWAA,340,255,78,N,Player,13,0
schoere01,1969,BBWAA,340,255,65,N,Player,21,0
doerrbo01,1969,BBWAA,340,255,62,N,Player,14,0
kellge01,1969,BBWAA,340,255,60,N,Player,19,0
lemonbo01,1969,BBWAA,340,255,56,N,Player,15,13
henrito01,1969,BBWAA,340,255,50,N,Player,11,0
darkal01,1969,BBWAA,340,255,48,N,Player,17,1
cavarph01,1969,BBWAA,340,255,37,N,Player,22,0
newsobo01,1969,BBWAA,340,255,32,N,Player,29,29
vernomi01,1969,BBWAA,340,255,21,N,Player,21,0
waltebu01,1969,BBWAA,340,255,20,N,Player,21,17
rowesc01,1969,BBWAA,340,255,17,N,Player,16,16
kellech01,1969,BBWAA,340,255,14,N,Player,13,0
dimagdo01,1969,BBWAA,340,255,13,N,Player,11,0
blackew01,1969,BBWAA,340,255,11,N,Player,11,11
kluszte01,1969,BBWAA,340,255,11,N,Player,16,0
ashburi01,1969,BBWAA,340,255,10,N,Player,15,0
walkedi02,1969,BBWAA,340,255,9,N,Player,20,0
sainjo01,1969,BBWAA,340,255,8,N,Player,13,13
minosmi01,1969,BBWAA,340,255,6,N,Player,18,0
thomsbo01,1969,BBWAA,340,255,6,N,Player,17,0
coopewa01,1969,BBWAA,340,255,5,N,Player,21,0
erskica01,1969,BBWAA,340,255,4,N,Player,12,12
leonadu02,1969,BBWAA,340,255,4,N,Player,20,20
moseswa01,1969,BBWAA,340,255,4,N,Player,18,0
coopemo01,1969,BBWAA,340,255,3,N,Player,13,13
mcdougi01,1969,BBWAA,340,255,3,N,Player,10,0
newcodo01,1969,BBWAA,340,255,3,N,Player,12,12
raschvi01,1969,BBWAA,340,255,3,N,Player,11,11
brechha01,1969,BBWAA,340,255,2,N,Player,12,12
lopated01,1969,BBWAA,340,255,2,N,Player,13,13
jenseja01,1969,BBWAA,340,255,1,N,Player,12,0
covelst01,1969,Veterans,,,,Y,Player,14,14
hoytwa01,1969,Veterans,,,,Y,Player,25,25
boudrlo01,1970,BBWAA,300,225,232,Y,Player,15,0
kinerra01,1970,BBWAA,300,225,167,N,Player,11,0
hodgegi01,1970,BBWAA,300,225,145,N,Player,18,0
wynnea01,1970,BBWAA,300,225,140,N,Player,23,23
slaugen01,1970,BBWAA,300,225,133,N,Player,22,0
mizejo01,1970,BBWAA,300,225,126,N,Player,16,0
marioma01,1970,BBWAA,300,225,120,N,Player,13,0
reesepe01,1970,BBWAA,300,225,97,N,Player,16,0
schoere01,1970,BBWAA,300,225,97,N,Player,21,0
kellge01,1970,BBWAA,300,225,90,N,Player,19,0
reynoal01,1970,BBWAA,300,225,89,N,Player,13,13
vandejo01,1970,BBWAA,300,225,88,N,Player,13,13
newhoha01,1970,BBWAA,300,225,80,N,Player,17,17
gordojo01,1970,BBWAA,300,225,79,N,Player,11,0
rizzuph01,1970,BBWAA,300,225,79,N,Player,13,0
doerrbo01,1970,BBWAA,300,225,75,N,Player,14,0
lemonbo01,1970,BBWAA,300,225,75,N,Player,15,13
henrito01,1970,BBWAA,300,225,62,N,Player,11,0
darkal01,1970,BBWAA,300,225,55,N,Player,17,1
cavarph01,1970,BBWAA,300,225,51,N,Player,22,0
snidedu01,1970,BBWAA,300,225,51,N,Player,18,0
waltebu01,1970,BBWAA,300,225,29,N,Player,21,17
dimagdo01,1970,BBWAA,300,225,15,N,Player,11,0
blackew01,1970,BBWAA,300,225,14,N,Player,11,11
newsobo01,1970,BBWAA,300,225,12,N,Player,29,29
ashburi01,1970,BBWAA,300,225,11,N,Player,15,0
vernomi01,1970,BBWAA,300,225,10,N,Player,21,0
coopewa01,1970,BBWAA,300,225,9,N,Player,21,0
sainjo01,1970,BBWAA,300,225,9,N,Player,13,13
kluszte01,1970,BBWAA,300,225,8,N,Player,16,0
kellech01,1970,BBWAA,300,225,7,N,Player,13,0
shantbo01,1970,BBWAA,300,225,7,N,Player,19,19
leonadu02,1970,BBWAA,300,225,5,N,Player,20,20
moseswa01,1970,BBWAA,300,225,5,N,Player,18,0
newcodo01,1970,BBWAA,300,225,5,N,Player,12,12
piercbi02,1970,BBWAA,300,225,5,N,Player,18,18
thomsbo01,1970,BBWAA,300,225,4,N,Player,17,0
brechha01,1970,BBWAA,300,225,3,N,Player,12,12
galanau01,1970,BBWAA,300,225,3,N,Player,18,0
erskica01,1970,BBWAA,300,225,2,N,Player,12,12
furilca01,1970,BBWAA,300,225,2,N,Player,15,0
wertzvi01,1970,BBWAA,300,225,2,N,Player,21,0
jenseja01,1970,BBWAA,300,225,1,N,Player,12,0
lopated01,1970,BBWAA,300,225,1,N,Player,13,13
mcdougi01,1970,BBWAA,300,225,1,N,Player,10,0
roepr01,1970,BBWAA,300,225,1,N,Player,12,12
combsea01,1970,Veterans,,,,Y,Player,12,0
frickfo99,1970,Veterans,,,,Y,Pioneer/Executive,0,0
haineje01,1970,Veterans,,,,Y,Player,19,19
berrayo01,1971,BBWAA,360,270,242,N,Player,19,0
wynnea01,1971,BBWAA,360,270,240,N,Player,23,23
kinerra01,1971,BBWAA,360,270,212,N,Player,11,0
hodgegi01,1971,BBWAA,360,270,180,N,Player,18,0
slaugen01,1971,BBWAA,360,270,165,N,Player,22,0
mizejo01,1971,BBWAA,360,270,157,N,Player,16,0
reesepe01,1971,BBWAA,360,270,127,N,Player,16,0
marioma01,1971,BBWAA,360,270,123,N,Player,13,0
schoere01,1971,BBWAA,360,270,123,N,Player,21,0
reynoal01,1971,BBWAA,360,270,110,N,Player,13,13
kellge01,1971,BBWAA,360,270,105,N,Player,19,0
vandejo01,1971,BBWAA,360,270,98,N,Player,13,13
newhoha01,1971,BBWAA,360,270,94,N,Player,17,17
rizzuph01,1971,BBWAA,360,270,92,N,Player,13,0
lemonbo01,1971,BBWAA,360,270,90,N,Player,15,13
snidedu01,1971,BBWAA,360,270,89,N,Player,18,0
cavarph01,1971,BBWAA,360,270,83,N,Player,22,0
doerrbo01,1971,BBWAA,360,270,78,N,Player,14,0
darkal01,1971,BBWAA,360,270,54,N,Player,17,1
foxne01,1971,BBWAA,360,270,39,N,Player,19,0
newsobo01,1971,BBWAA,360,270,17,N,Player,29,29
dimagdo01,1971,BBWAA,360,270,15,N,Player,11,0
kellech01,1971,BBWAA,360,270,14,N,Player,13,0
vernomi01,1971,BBWAA,360,270,12,N,Player,21,0
sainjo01,1971,BBWAA,360,270,11,N,Player,13,13
ashburi01,1971,BBWAA,360,270,10,N,Player,15,0
haddiha01,1971,BBWAA,360,270,10,N,Player,15,15
kluszte01,1971,BBWAA,360,270,9,N,Player,16,0
newcodo01,1971,BBWAA,360,270,8,N,Player,12,12
brechha01,1971,BBWAA,360,270,7,N,Player,12,12
coopewa01,1971,BBWAA,360,270,7,N,Player,21,0
moseswa01,1971,BBWAA,360,270,7,N,Player,18,0
piercbi02,1971,BBWAA,360,270,7,N,Player,18,18
furilca01,1971,BBWAA,360,270,5,N,Player,15,0
shantbo01,1971,BBWAA,360,270,5,N,Player,19,19
lopated01,1971,BBWAA,360,270,4,N,Player,13,13
mcdougi01,1971,BBWAA,360,270,4,N,Player,10,0
sievero01,1971,BBWAA,360,270,4,N,Player,18,0
thomsbo01,1971,BBWAA,360,270,4,N,Player,17,0
erskica01,1971,BBWAA,360,270,3,N,Player,12,12
leonadu02,1971,BBWAA,360,270,3,N,Player,20,20
roepr01,1971,BBWAA,360,270,3,N,Player,12,12
jenseja01,1971,BBWAA,360,270,2,N,Player,12,0
moonwa01,1971,BBWAA,360,270,2,N,Player,12,0
powervi01,1971,BBWAA,360,270,2,N,Player,15,0
raschvi01,1971,BBWAA,360,270,2,N,Player,11,11
wertzvi01,1971,BBWAA,360,270,2,N,Player,21,0
brutobi01,1971,BBWAA,360,270,1,N,Player,12,0
bancrda01,1971,Veterans,,,,Y,Player,17,0
becklja01,1971,Veterans,,,,Y,Player,22,1
hafeych01,1971,Veterans,,,,Y,Player,13,0
hoopeha01,1971,Veterans,,,,Y,Player,17,1
kellejo01,1971,Veterans,,,,Y,Player,19,0
marquru01,1971,Veterans,,,,Y,Player,19,19
paigesa01,1971,Negro League,,,,Y,Player,6,6
weissge99,1971,Veterans,,,,Y,Pioneer/Executive,0,0
koufasa01,1972,BBWAA,396,297,344,Y,Player,12,12
berrayo01,1972,BBWAA,396,297,339,Y,Player,19,0
wynnea01,1972,BBWAA,396,297,301,Y,Player,23,23
kinerra01,1972,BBWAA,396,297,235,N,Player,11,0
hodgegi01,1972,BBWAA,396,297,161,N,Player,18,0
mizejo01,1972,BBWAA,396,297,157,N,Player,16,0
slaugen01,1972,BBWAA,396,297,149,N,Player,22,0
reesepe01,1972,BBWAA,396,297,129,N,Player,16,0
marioma01,1972,BBWAA,396,297,120,N,Player,13,0
lemonbo01,1972,BBWAA,396,297,117,N,Player,15,13
kellge01,1972,BBWAA,396,297,115,N,Player,19,0
reynoal01,1972,BBWAA,396,297,105,N,Player,13,13
schoere01,1972,BBWAA,396,297,104,N,Player,21,0
rizzuph01,1972,BBWAA,396,297,103,N,Player,13,0
newhoha01,1972,BBWAA,396,297,92,N,Player,17,17
snidedu01,1972,BBWAA,396,297,84,N,Player,18,0
foxne01,1972,BBWAA,396,297,64,N,Player,19,0
cavarph01,1972,BBWAA,396,297,61,N,Player,22,0
darkal01,1972,BBWAA,396,297,55,N,Player,17,1
dimagdo01,1972,BBWAA,396,297,36,N,Player,11,0
newsobo01,1972,BBWAA,396,297,31,N,Player,29,29
kellech01,1972,BBWAA,396,297,24,N,Player,13,0
sainjo01,1972,BBWAA,396,297,21,N,Player,13,13
vernomi01,1972,BBWAA,396,297,12,N,Player,21,0
ashburi01,1972,BBWAA,396,297,11,N,Player,15,0
kluszte01,1972,BBWAA,396,297,10,N,Player,16,0
thomsbo01,1972,BBWAA,396,297,10,N,Player,17,0
haddiha01,1972,BBWAA,396,297,9,N,Player,15,15
mcmilro01,1972,BBWAA,396,297,9,N,Player,17,0
shantbo01,1972,BBWAA,396,297,9,N,Player,19,19
coopewa01,1972,BBWAA,396,297,8,N,Player,21,0
richabo01,1972,BBWAA,396,297,8,N,Player,12,0
newcodo01,1972,BBWAA,396,297,7,N,Player,12,12
brechha01,1972,BBWAA,396,297,5,N,Player,12,12
leonadu02,1972,BBWAA,396,297,5,N,Player,20,20
erskica01,1972,BBWAA,396,297,4,N,Player,12,12
mcdougi01,1972,BBWAA,396,297,4,N,Player,10,0
piercbi02,1972,BBWAA,396,297,4,N,Player,18,18
raschvi01,1972,BBWAA,396,297,4,N,Player,11,11
wertzvi01,1972,BBWAA,396,297,4,N,Player,21,0
powervi01,1972,BBWAA,396,297,3,N,Player,15,0
sievero01,1972,BBWAA,396,297,3,N,Player,18,0
furilca01,1972,BBWAA,396,297,2,N,Player,15,0
lopated01,1972,BBWAA,396,297,2,N,Player,13,13
roepr01,1972,BBWAA,396,297,2,N,Player,12,12
jenseja01,1972,BBWAA,396,297,1,N,Player,12,0
gibsojo99,1972,Negro League,,,,Y,Player,0,0
gomezle01,1972,Veterans,,,,Y,Player,14,14
harriwi99,1972,Veterans,,,,Y,Pioneer/Executive,0,0
leonabu99,1972,Negro League,,,,Y,Player,0,0
youngro01,1972,Veterans,,,,Y,Player,10,0
spahnwa01,1973,BBWAA,380,285,316,Y,Player,22,22
fordwh01,1973,BBWAA,380,285,255,N,Player,16,16
kinerra01,1973,BBWAA,380,285,235,N,Player,11,0
hodgegi01,1973,BBWAA,380,285,218,N,Player,18,0
roberro01,1973,BBWAA,380,285,213,N,Player,21,21
lemonbo01,1973,BBWAA,380,285,177,N,Player,15,13
mizejo01,1973,BBWAA,380,285,157,N,Player,16,0
slaugen01,1973,BBWAA,380,285,145,N,Player,22,0
marioma01,1973,BBWAA,380,285,127,N,Player,13,0
reesepe01,1973,BBWAA,380,285,126,N,Player,16,0
kellge01,1973,BBWAA,380,285,114,N,Player,19,0
rizzuph01,1973,BBWAA,380,285,111,N,Player,13,0
snidedu01,1973,BBWAA,380,285,101,N,Player,18,0
schoere01,1973,BBWAA,380,285,96,N,Player,21,0
reynoal01,1973,BBWAA,380,285,93,N,Player,13,13
newhoha01,1973,BBWAA,380,285,79,N,Player,17,17
cavarph01,1973,BBWAA,380,285,73,N,Player,22,0
foxne01,1973,BBWAA,380,285,73,N,Player,19,0
darkal01,1973,BBWAA,380,285,53,N,Player,17,1
sainjo01,1973,BBWAA,380,285,47,N,Player,13,13
dimagdo01,1973,BBWAA,380,285,43,N,Player,11,0
newsobo01,1973,BBWAA,380,285,33,N,Player,29,29
ashburi01,1973,BBWAA,380,285,25,N,Player,15,0
vernomi01,1973,BBWAA,380,285,23,N,Player,21,0
kluszte01,1973,BBWAA,380,285,14,N,Player,16,0
burdele01,1973,BBWAA,380,285,12,N,Player,21,21
newcodo01,1973,BBWAA,380,285,11,N,Player,12,12
lawve01,1973,BBWAA,380,285,9,N,Player,16,16
coopewa01,1973,BBWAA,380,285,8,N,Player,21,0
groatdi01,1973,BBWAA,380,285,7,N,Player,15,0
raschvi01,1973,BBWAA,380,285,7,N,Player,11,11
leonadu02,1973,BBWAA,380,285,6,N,Player,20,20
mcmilro01,1973,BBWAA,380,285,5,N,Player,17,0
shantbo01,1973,BBWAA,380,285,5,N,Player,19,19
simmocu01,1973,BBWAA,380,285,5,N,Player,23,23
erskica01,1973,BBWAA,380,285,4,N,Player,12,12
piercbi02,1973,BBWAA,380,285,4,N,Player,18,18
brechha01,1973,BBWAA,380,285,3,N,Player,12,12
thomsbo01,1973,BBWAA,380,285,3,N,Player,17,0
mcdougi01,1973,BBWAA,380,285,2,N,Player,10,0
richabo01,1973,BBWAA,380,285,2,N,Player,12,0
wertzvi01,1973,BBWAA,380,285,2,N,Player,21,0
burgesm01,1973,BBWAA,380,285,1,N,Player,20,0
haddiha01,1973,BBWAA,380,285,1,N,Player,15,15
clemero01,1973,Special Election,,,,Y,Player,18,0
evansbi99,1973,Veterans,,,,Y,Umpire,0,0
irvinmo01,1973,Negro League,,,,Y,Player,8,0
kellyge01,1973,Veterans,,,,Y,Player,18,1
welchmi01,1973,Veterans,,,,Y,Player,13,13
mantlmi01,1974,BBWAA,365,274,322,Y,Player,18,0
fordwh01,1974,BBWAA,365,274,284,Y,Player,16,16
roberro01,1974,BBWAA,365,274,224,N,Player,21,21
kinerra01,1974,BBWAA,365,274,215,N,Player,11,0
hodgegi01,1974,BBWAA,365,274,198,N,Player,18,0
lemonbo01,1974,BBWAA,365,274,190,N,Player,15,13
slaugen01,1974,BBWAA,365,274,145,N,Player,22,0
reesepe01,1974,BBWAA,365,274,141,N,Player,16,0
matheed01,1974,BBWAA,365,274,118,N,Player,18,0
rizzuph01,1974,BBWAA,365,274,111,N,Player,13,0
snidedu01,1974,BBWAA,365,274,111,N,Player,18,0
schoere01,1974,BBWAA,365,274,110,N,Player,21,0
reynoal01,1974,BBWAA,365,274,101,N,Player,13,13
kellge01,1974,BBWAA,365,274,94,N,Player,19,0
foxne01,1974,BBWAA,365,274,79,N,Player,19,0
marisro01,1974,BBWAA,365,274,78,N,Player,13,0
newhoha01,1974,BBWAA,365,274,73,N,Player,17,17
cavarph01,1974,BBWAA,365,274,61,N,Player,22,0
ashburi01,1974,BBWAA,365,274,56,N,Player,15,0
darkal01,1974,BBWAA,365,274,54,N,Player,17,1
sainjo01,1974,BBWAA,365,274,51,N,Player,13,13
larsedo01,1974,BBWAA,365,274,29,N,Player,17,17
kluszte01,1974,BBWAA,365,274,28,N,Player,16,0
vernomi01,1974,BBWAA,365,274,27,N,Player,21,0
howarel01,1974,BBWAA,365,274,19,N,Player,15,0
erskica01,1974,BBWAA,365,274,11,N,Player,12,12
coopewa01,1974,BBWAA,365,274,9,N,Player,21,0
haddiha01,1974,BBWAA,365,274,8,N,Player,15,15
burdele01,1974,BBWAA,365,274,7,N,Player,21,21
newcodo01,1974,BBWAA,365,274,7,N,Player,12,12
thomsbo01,1974,BBWAA,365,274,6,N,Player,17,0
lawve01,1974,BBWAA,365,274,5,N,Player,16,16
richabo01,1974,BBWAA,365,274,5,N,Player,12,0
groatdi01,1974,BBWAA,365,274,4,N,Player,15,0
mcmilro01,1974,BBWAA,365,274,4,N,Player,17,0
piercbi02,1974,BBWAA,365,274,4,N,Player,18,18
mcdougi01,1974,BBWAA,365,274,3,N,Player,10,0
raschvi01,1974,BBWAA,365,274,3,N,Player,11,11
shantbo01,1974,BBWAA,365,274,3,N,Player,19,19
simmocu01,1974,BBWAA,365,274,3,N,Player,23,23
virdobi01,1974,BBWAA,365,274,3,N,Player,13,0
burgesm01,1974,BBWAA,365,274,2,N,Player,20,0
colavro01,1974,BBWAA,365,274,2,N,Player,16,2
wertzvi01,1974,BBWAA,365,274,2,N,Player,21,0
bellco99,1974,Negro League,,,,Y,Player,0,0
bottoji01,1974,Veterans,,,,Y,Player,16,0
conlajo01,1974,Veterans,,,,Y,Umpire,2,0
thompsa01,1974,Veterans,,,,Y,Player,15,0
kinerra01,1975,BBWAA,362,272,273,Y,Player,11,0
roberro01,1975,BBWAA,362,272,263,N,Player,21,21
lemonbo01,1975,BBWAA,362,272,233,N,Player,15,13
hodgegi01,1975,BBWAA,362,272,188,N,Player,18,0
slaugen01,1975,BBWAA,362,272,177,N,Player,22,0
newhoha01,1975,BBWAA,362,272,155,N,Player,17,17
reesepe01,1975,BBWAA,362,272,154,N,Player,16,0
matheed01,1975,BBWAA,362,272,148,N,Player,18,0
cavarph01,1975,BBWAA,362,272,129,N,Player,22,0
snidedu01,1975,BBWAA,362,272,129,N,Player,18,0
sainjo01,1975,BBWAA,362,272,123,N,Player,13,13
rizzuph01,1975,BBWAA,362,272,117,N,Player,13,0
kellge01,1975,BBWAA,362,272,114,N,Player,19,0
schoere01,1975,BBWAA,362,272,94,N,Player,21,0
ashburi01,1975,BBWAA,362,272,76,N,Player,15,0
drysddo01,1975,BBWAA,362,272,76,N,Player,14,14
foxne01,1975,BBWAA,362,272,76,N,Player,19,0
marisro01,1975,BBWAA,362,272,70,N,Player,13,0
darkal01,1975,BBWAA,362,272,48,N,Player,17,1
raschvi01,1975,BBWAA,362,272,37,N,Player,11,11
kluszte01,1975,BBWAA,362,272,33,N,Player,16,0
howarel01,1975,BBWAA,362,272,23,N,Player,15,0
larsedo01,1975,BBWAA,362,272,23,N,Player,17,17
vernomi01,1975,BBWAA,362,272,22,N,Player,21,0
coopewa01,1975,BBWAA,362,272,13,N,Player,21,0
burdele01,1975,BBWAA,362,272,11,N,Player,21,21
newcodo01,1975,BBWAA,362,272,11,N,Player,12,12
thomsbo01,1975,BBWAA,362,272,10,N,Player,17,0
boyerke01,1975,BBWAA,362,272,9,N,Player,17,0
haddiha01,1975,BBWAA,362,272,8,N,Player,15,15
whitewi01,1975,BBWAA,362,272,7,N,Player,10,10
lawve01,1975,BBWAA,362,272,6,N,Player,16,16
wertzvi01,1975,BBWAA,362,272,5,N,Player,21,0
groatdi01,1975,BBWAA,362,272,4,N,Player,15,0
podrejo01,1975,BBWAA,362,272,3,N,Player,16,16
colavro01,1975,BBWAA,362,272,1,N,Player,16,2
virdobi01,1975,BBWAA,362,272,1,N,Player,13,0
averiea01,1975,Veterans,,,,Y,Player,14,0
harribu01,1975,Veterans,,,,Y,Manager,12,0
hermabi01,1975,Veterans,,,,Y,Player,17,0
johnsju99,1975,Negro League,,,,Y,Player,0,0
roberro01,1976,BBWAA,388,291,337,Y,Player,21,21
lemonbo01,1976,BBWAA,388,291,305,Y,Player,15,13
hodgegi01,1976,BBWAA,388,291,233,N,Player,18,0
slaugen01,1976,BBWAA,388,291,197,N,Player,22,0
matheed01,1976,BBWAA,388,291,189,N,Player,18,0
reesepe01,1976,BBWAA,388,291,186,N,Player,16,0
