MoriKo96,1996,1,CHU,NL,0,0,5,0,0,0,0,25,13,7,1,7,4,0.382,7.56,0,0,0,0,42,1,7,0
MoriKo97,1987,1,HNK,AL,0,2,9,0,0,0,0,41,20,13,3,3,12,0,8.56,0,0,1,0,63,0,13,0
MorikTa95,1964,1,HIR,NL,1,1,20,0,0,0,0,111,38,15,4,10,16,0,3.65,0,0,0,0,155,0,19,0
MorimSe95,1944,1,ASA,0,1,4,6,5,1,0,0,107,32,18,1,30,6,0,4.54,0,1,0,0,167,0,23,0
MorimSh95,1963,1,HAN,NL,0,0,5,0,0,0,0,18,5,5,0,4,3,0,7.5,0,0,0,0,26,0,5,0
MorinCh95,1960,1,NAN,AL,0,4,15,0,0,0,0,78,37,24,3,8,18,0,8.31,0,0,0,0,121,0,25,0
MorinMa95,1999,1,YBS,NL,0,4,17,3,0,0,0,68,27,20,3,19,22,0.307,7.94,1,0,2,0,113,7,22,0
MoriSh95,1983,1,SEI,AL,10,14,40,18,4,1,7,470,160,82,31,53,73,0,4.71,0,0,2,1,676,0,97,0
MoriSh97,2000,1,SEI,AL,5,8,41,13,0,0,0,340,116,58,11,54,128,0.264,4.61,4,10,2,1,505,10,62,0
MorisHi95,1946,1,OSA,0,0,0,3,0,0,0,0,18,3,7,0,7,0,0,10.5,0,0,1,0,29,0,8,0
MorisSh95,1948,1,TRB,0,0,1,1,0,0,0,0,6,6,4,0,2,2,0,18,0,0,0,0,13,0,4,0
MoritKo95,1991,1,CHU,NL,0,2,4,1,0,0,0,24,8,7,2,8,6,0.296,7.88,1,0,2,0,38,0,7,0
MoritKo96,1995,1,YBS,NL,0,0,3,0,0,0,0,6,3,4,1,3,3,0.375,18,0,0,2,0,14,0,4,0
MoritMa95,1952,1,MAI,AL,2,1,10,1,0,0,0,115,29,16,0,33,9,0,3.76,0,1,1,0,174,0,23,0
MoritMi95,1939,1,NGK,0,0,0,3,0,0,0,0,21,6,5,0,8,3,0,6.43,0,0,0,0,34,0,6,0
MoritSa96,1963,1,TAI,NL,2,3,21,0,0,0,0,140,42,14,3,18,12,0,2.7,0,0,2,0,198,0,21,0
MoritYo96,1961,1,KOK,NL,0,3,20,0,0,0,0,119,47,27,3,7,12,0,6.13,0,1,3,0,171,0,28,0
MoriuKa95,1954,1,HIR,NL,0,0,1,0,0,0,0,4,5,4,0,0,0,0,27,0,0,0,0,9,0,4,0
MoriyRy96,1987,1,SEI,AL,0,0,2,1,0,0,0,16,11,7,0,4,2,0.5,11.81,1,0,0,0,30,1,7,0
MoriyTo95,1966,1,TOE,AL,11,15,58,28,5,1,0,708,231,104,34,51,156,0,3.97,0,4,17,0,993,0,112,0
MotegTa95,1964,1,KOK,NL,0,0,4,0,0,0,0,12,7,4,1,0,1,0,9,0,0,0,0,10,0,4,0
MotohHi95,1992,1,ORX,AL,0,0,3,0,0,0,0,8,4,3,0,3,2,0.364,10.13,0,0,1,0,15,0,4,0
MotohMa95,1993,1,FDH,AL,2,8,18,12,2,0,0,228,77,41,12,29,25,0,4.86,0,1,0,0,328,0,46,0
MotoyKa95,2005,1,ORX,AL,0,1,4,2,0,0,0,39,18,11,4,2,16,0.327,7.62,0,0,0,0,57,2,11,0
mouncto01,2004,1,YAK,NL,3,6,12,12,0,0,0,165,73,37,12,30,41,0.324,6.05,2,6,2,0,260,0,45,0
MugikYo95,1991,1,HAN,NL,2,4,12,7,0,0,0,118,40,21,6,24,18,0.288,4.81,0,2,0,0,174,3,23,0
MukaiKi95,1957,1,MAI,AL,0,0,4,0,0,0,0,24,4,2,0,7,2,0,2.25,0,0,0,0,34,0,3,0
mullesc01,2004,1,YBS,NL,6,8,22,16,1,1,0,282,118,65,14,29,80,0.316,6.22,0,2,2,0,413,1,70,0
MunecSh95,1956,1,HIR,NL,0,2,6,0,0,0,0,51,20,9,2,5,5,0,4.76,0,0,2,0,78,0,10,0
MurakEt95,1977,1,NAN,AL,0,0,1,0,0,0,0,6,5,5,2,1,0,0,22.5,0,0,0,0,12,0,5,0
MurakHi95,1964,1,HNK,AL,0,0,3,0,0,0,0,15,6,4,1,0,3,0,7.2,0,0,0,0,21,0,4,0
murakma01,1974,1,NAN,AL,0,0,2,0,0,0,0,6,3,2,0,1,1,0,9,0,0,0,0,10,0,2,0
MurakSe95,1991,1,FDH,AL,0,0,4,0,0,0,0,12,7,7,2,3,6,0.368,15.75,0,0,1,0,23,4,8,0
MurakYo95,1974,1,CHU,NL,0,0,6,0,0,0,0,19,11,6,2,3,3,0,8.53,0,0,1,0,31,0,6,0
MurakYu95,1978,1,NAN,AL,4,11,24,12,3,0,0,311,116,85,20,87,49,0,7.38,0,5,4,0,509,0,90,0
MuramCh95,1940,1,TSU,0,1,0,11,0,0,0,0,107,32,15,1,15,10,0,3.79,0,0,0,0,152,0,20,0
MuramSh95,1950,1,KOK,NL,0,0,5,0,0,0,0,37,21,12,1,13,3,0,8.76,0,0,0,0,72,0,17,0
MuramYu95,1941,1,NAG,0,21,13,51,35,18,3,0,890,240,50,5,72,64,0,1.52,0,3,1,0,1174,0,78,0
MuranKy80,2008,1,TYS,NL,0,1,1,1,0,0,0,9,6,4,1,4,1,0.429,12,0,0,0,0,18,0,4,0
MuranTe95,2004,1,YBS,NL,0,0,4,0,0,0,0,14,6,5,0,4,0,0.286,9.64,0,0,1,0,26,1,7,0
MurasHi95,1938,1,TSN,0,0,1,3,0,0,0,0,27,12,11,0,11,4,0,11,0,0,0,1,50,0,12,0
MurasHi97,1961,1,YOM,NL,0,0,1,0,0,0,0,6,4,1,0,1,1,0,4.5,0,0,0,0,8,0,1,0
MuratCh95,1976,1,LOT,AL,3,3,16,0,0,0,0,138,56,33,10,22,30,0,6.46,0,3,3,0,213,0,34,0
MuratGe95,1969,1,ATO,NL,0,0,1,0,0,0,0,3,2,2,1,0,0,0,18,0,0,0,0,5,0,2,0
MuratHi95,1954,1,UNI,AL,0,0,2,0,0,0,0,6,6,6,0,4,0,0,27,0,0,0,0,16,0,7,0
MuratKa95,1993,1,FDH,AL,1,3,4,3,0,0,0,38,15,14,4,6,14,0.3,9.95,0,0,1,0,61,0,14,0
MuratSh95,1936,2,OSA,0,0,1,4,0,0,0,0,44,17,9,1,19,8,0,5.52,0,1,0,0,77,0,13,0
MuratTa95,1978,1,KIN,AL,7,7,36,16,3,0,2,408,165,94,38,57,52,0,6.22,0,0,6,0,625,0,105,1
MurayMi95,1970,1,HAN,NL,4,6,22,9,3,0,0,254,78,34,8,18,45,0,3.61,0,1,2,0,340,0,36,0
MurayYa95,1958,1,NIS,AL,0,0,2,0,0,0,0,6,7,4,1,1,2,0,18,0,0,0,0,13,0,4,0
MutoJu95,1999,1,LOT,AL,0,0,2,0,0,0,0,7,6,4,1,0,2,0.462,15.43,0,0,0,0,13,1,4,0
myersro01,2004,1,HAN,NL,1,2,20,0,0,0,0,73,28,11,3,8,8,0.308,4.07,1,1,2,1,105,10,11,0
MyettAa80,2005,1,RAK,AL,0,0,3,0,0,0,0,13,8,10,2,3,3,0.421,20.77,0,1,1,0,24,3,10,0
NabeyMi95,1985,1,HIR,NL,0,0,2,0,0,0,0,7,3,4,1,7,2,0,15.43,0,0,0,0,16,0,4,0
NagabYo95,1968,1,KIN,AL,0,0,12,0,0,0,0,58,19,6,3,5,9,0,2.79,0,0,0,0,81,0,6,0
NagahIs95,1956,1,MAI,AL,0,0,2,0,0,0,0,15,3,1,1,1,4,0,1.8,0,0,0,0,18,0,1,0
NagahKo95,1948,1,OSA,0,0,0,2,0,0,0,0,8,2,4,0,6,2,0,13.5,0,1,0,0,16,0,4,0
NagaiSa80,2007,1,RAK,AL,6,7,27,15,2,2,0,352,121,61,17,47,111,0.267,4.68,0,6,4,0,521,0,68,0
NagaiSu95,1959,1,HNK,AL,0,0,2,0,0,0,0,12,7,3,0,2,2,0.412,6.75,0,0,0,0,21,0,3,0
NagaiTa95,1983,1,SEI,AL,0,0,5,0,0,0,0,10,5,4,2,2,4,0,10.8,0,0,1,0,18,0,4,0
NagaiTo95,1999,1,FDH,AL,3,2,13,9,0,0,0,154,61,37,11,31,29,0.298,6.49,0,3,1,0,241,3,39,0
NagaiYa96,1955,1,KIN,AL,0,2,9,0,0,0,0,43,18,18,3,6,8,0,11.3,0,0,0,1,64,0,18,0
NagakEi95,1977,1,YAK,NL,0,0,1,0,0,0,0,3,2,1,0,0,0,0,9,0,0,0,0,5,0,1,0
NagakKa95,2006,1,HIR,NL,3,4,22,4,0,0,4,125,53,37,10,30,48,0.317,7.99,1,7,0,0,201,12,39,0
NagamHi95,1979,1,HNK,AL,0,0,16,0,0,0,0,51,31,20,5,8,13,0,10.59,0,0,1,0,86,0,23,0
NagamKu95,1966,1,NAN,AL,0,0,4,0,0,0,0,22,7,3,0,4,2,0,3.68,0,0,2,0,33,0,3,0
NagamSh95,2006,1,CHU,NL,0,1,3,3,0,0,0,35,19,12,2,5,7,0.396,9.26,1,0,0,0,58,0,13,0
NagamTs95,1956,1,NAN,AL,0,0,8,0,0,0,0,36,17,8,1,6,3,0,6,0,0,1,0,56,0,9,0
NaganKa95,1943,1,YAM,0,0,0,3,0,0,0,0,24,10,6,0,12,4,0,6.75,0,0,1,0,46,0,6,0
NaganYo95,1988,1,LOT,AL,1,2,17,5,0,0,0,93,23,24,5,29,18,0.213,6.97,2,6,1,0,145,3,24,0
NagaoHi95,1956,1,KIN,AL,0,1,1,0,0,0,0,2,3,3,0,1,0,0,40.5,0,0,0,0,6,0,3,0
NagaoSa95,1941,1,TAY,0,2,4,23,9,2,0,0,235,70,27,0,42,22,0,3.1,0,0,1,1,346,0,35,0
NagarTo95,1972,1,HNK,AL,0,1,2,0,0,0,0,9,6,4,0,2,0,0,12,0,0,0,0,16,0,4,0
NagasMa95,1956,1,NIS,AL,0,0,2,0,0,0,0,7,5,3,0,1,0,0,11.57,0,0,0,0,13,0,3,0
NagasSh95,2004,1,LOT,AL,0,1,2,2,0,0,0,19,8,7,3,3,3,0.296,9.95,0,0,0,0,30,0,7,0
NagasTe95,1983,1,LOT,AL,0,0,5,0,0,0,0,13,6,2,1,2,7,0,4.15,0,0,0,0,22,0,2,0
NagasYo95,1973,1,HIR,NL,0,1,2,0,0,0,0,5,4,2,0,1,1,0,10.8,0,0,0,0,9,0,2,0
NagatHi95,1998,1,FDH,AL,2,1,9,0,0,0,0,26,13,7,0,5,2,0.394,7.27,1,0,1,0,41,2,7,0
NagatKa95,1953,1,HNK,AL,0,0,1,0,0,0,0,3,2,3,0,1,0,0.4,27,0,0,2,0,8,1,3,0
NagatYo95,1963,1,MAI,AL,0,0,5,0,0,0,0,25,5,4,0,5,6,0,4.32,0,1,1,0,36,0,4,0
NagayMa95,1965,1,TOE,AL,0,0,3,0,0,0,0,13,6,3,1,1,3,0,6.23,0,0,0,0,18,0,3,0
NaijiMa95,1953,1,OSA,NL,1,1,11,2,1,1,0,74,29,15,3,10,7,0,5.47,0,0,0,0,109,0,16,0
NaitoKo95,1942,1,ASA,0,0,1,6,0,0,0,0,32,18,10,1,15,6,0,8.44,0,0,2,0,64,0,10,0
NaitoNa95,1988,1,YAK,NL,0,0,2,0,0,0,0,1,1,1,0,2,0,0.5,27,0,0,0,0,4,0,1,0
NakadMu95,1980,1,CHU,NL,1,0,3,0,0,0,0,5,4,3,0,2,0,0,16.2,0,0,0,0,11,0,3,0
NakadYo95,1989,1,HAN,NL,0,1,11,0,0,0,0,31,24,20,3,5,10,0,17.42,0,0,2,0,62,0,21,0
NakagAk95,1985,1,YAK,NL,0,1,4,0,0,0,0,27,9,5,0,4,2,0,5,0,1,0,0,39,0,7,0
NakagMi95,1950,1,KOK,NL,0,2,8,0,0,0,0,72,39,22,2,12,8,0,8.25,0,3,1,0,120,0,28,1
NakagMi96,1939,1,EAG,0,7,15,32,22,15,0,0,579,164,69,6,108,55,0,3.22,0,2,2,0,832,0,92,0
NakagSh95,1992,1,HAN,NL,0,2,4,3,0,0,0,34,19,11,5,5,5,0.396,8.74,0,1,0,0,56,1,11,0
NakagTa80,2008,1,LOT,AL,0,0,6,0,0,0,0,15,8,3,0,5,2,0.364,5.4,0,0,0,0,28,0,3,0
NakagTa95,1999,1,KIN,AL,0,1,3,1,0,0,0,20,9,5,1,1,3,0.375,6.75,0,0,0,0,28,2,5,0
NakagTa96,1958,1,MAI,AL,3,3,22,0,0,0,0,199,59,28,2,15,36,0,3.8,0,0,0,0,240,0,34,0
NakahHi95,1948,1,NAN,0,0,0,4,0,0,0,0,31,13,5,0,8,4,0,4.35,0,0,0,0,49,0,5,0
NakahIs95,1970,1,TOE,AL,0,0,4,0,0,0,0,10,6,3,1,1,1,0,8.1,0,0,2,0,19,0,3,0
NakahNo95,1984,1,NHF,AL,0,0,2,0,0,0,0,15,7,4,2,2,1,0,7.2,0,0,0,0,25,0,5,0
NakaiEt95,1963,1,HAN,NL,0,0,1,0,0,0,0,3,1,1,1,1,0,0,9,0,0,0,0,4,0,1,0
NakaiKi95,1983,1,LOT,AL,0,0,1,0,0,0,0,3,3,2,0,1,0,0,18,0,0,0,0,6,0,2,0
NakajHa95,1989,1,CHU,NL,0,0,7,0,0,0,0,29,5,1,0,5,4,0,0.93,0,0,0,0,39,0,1,0
NakajHi96,1985,1,YOM,NL,0,0,6,0,0,0,0,24,6,3,1,2,7,0,3.38,0,0,0,0,33,0,4,0
NakajJu95,1959,1,NIS,AL,0,0,7,0,0,0,0,37,17,7,3,2,4,0,5.11,0,0,0,0,57,0,9,0
NakajKe95,1973,1,TAH,AL,1,0,3,0,0,0,0,24,10,5,0,4,3,0,5.63,0,0,0,0,35,0,5,0
NakajTa96,1954,1,NAN,AL,1,0,7,1,1,1,0,50,15,4,0,7,9,0,2.16,0,0,0,0,70,0,6,0
NakajYo95,1986,1,NAN,AL,0,0,17,0,0,0,0,28,19,6,2,4,4,0,5.79,0,1,0,1,49,0,6,0
NakamFu95,1958,1,HIR,NL,0,0,4,0,0,0,0,29,12,6,1,4,4,0,5.59,0,0,0,0,43,0,7,0
NakamHa95,2004,1,NHF,AL,0,3,4,4,0,0,0,58,31,15,3,4,6,0.365,6.98,0,0,0,0,90,0,18,0
NakamHi97,1986,1,NAN,AL,0,0,10,0,0,0,0,23,14,8,2,4,1,0,9.39,0,0,1,0,42,0,9,0
NakamKa97,1960,1,OSA,NL,2,4,26,0,0,0,0,195,51,21,5,14,47,0,2.91,0,1,0,0,251,0,22,0
NakamMa95,1940,1,YAM,0,0,3,7,2,0,0,0,104,33,18,1,24,8,0,4.67,0,1,0,0,157,0,20,0
NakamMa96,1943,1,KYO,0,0,1,2,1,1,0,0,36,10,5,1,9,7,0,3.75,0,1,1,0,57,0,6,0
NakamMi80,2008,1,NHF,AL,3,0,32,0,0,0,1,140,32,12,2,8,47,0.195,2.31,1,1,2,0,175,9,12,0
NakamMi95,1958,1,YOM,NL,0,0,1,0,0,0,0,3,2,2,0,0,3,0,18,0,1,0,0,6,0,2,0
NakamMi98,1967,1,HIR,NL,0,0,3,0,0,0,0,24,9,5,3,2,6,0,5.63,0,0,0,0,33,0,5,0
NakamSa95,1939,1,NAG,0,2,3,9,5,3,0,0,141,57,23,0,26,15,0,4.4,0,0,2,1,219,0,29,0
NakamSh96,1991,1,YAK,NL,0,0,12,0,0,0,0,67,34,15,3,5,8,0,6.04,0,0,1,0,104,0,19,0
NakamTa96,1955,1,NAN,AL,1,2,20,0,0,0,0,137,47,21,3,16,26,0,4.14,0,1,0,0,186,0,22,0
NakamTs95,1961,1,YOM,NL,0,1,6,0,0,0,0,46,14,11,1,8,14,0,6.46,0,3,1,0,68,0,11,0
NakamYa95,2004,1,HAN,NL,0,0,5,0,0,0,0,18,6,7,0,5,5,0.25,10.5,0,1,3,0,32,3,7,0
NakanKa95,1957,1,MAI,AL,1,6,25,8,1,0,0,227,91,47,3,31,30,0,5.59,0,2,4,0,342,0,54,0
NakanKi95,1985,1,HAN,NL,0,0,3,1,0,0,0,11,5,4,2,0,3,0.313,9.82,0,0,0,0,16,0,4,0
NakanMa95,1975,1,KIN,AL,0,0,1,0,0,0,0,7,3,2,1,2,0,0,7.71,0,0,0,0,10,0,2,0
NakanSu96,2001,1,YBS,NL,0,0,5,0,0,0,0,16,11,7,2,2,4,0.44,11.81,0,0,0,0,29,4,7,0
NakanTa97,1955,1,UNI,AL,0,0,3,0,0,0,0,15,10,3,1,4,5,0,5.4,0,0,0,0,28,0,5,0
NakanYo95,1953,1,NAG,NL,0,1,1,0,0,0,0,2,5,5,0,0,0,0,67.5,0,0,0,0,7,0,5,0
NakanYu96,1998,1,HAN,NL,0,0,1,0,0,0,0,6,4,2,1,0,0,0.4,9,0,0,0,0,10,0,2,1
NakaoHi95,1941,1,KYO,0,1,2,14,4,1,0,0,127,42,19,1,27,23,0,4.04,0,0,2,1,193,0,26,0
NakatKe80,2007,1,CHU,NL,7,9,23,21,1,1,0,389,148,67,13,46,126,0.293,4.65,1,5,11,0,582,0,79,0
NakatKo95,1992,1,HAN,NL,0,2,9,4,0,0,0,48,22,17,2,14,11,0.338,9.56,0,2,0,0,82,3,20,0
NakatNo95,1955,1,NAN,AL,12,19,51,32,10,1,0,784,297,124,22,81,107,0,4.27,0,0,3,1,1142,0,158,0
NakatSh96,1949,1,NAN,0,0,4,15,1,0,0,0,152,68,45,8,26,15,0,7.99,0,2,1,0,242,0,51,0
NakayHi95,2000,1,CHU,NL,0,0,6,0,0,0,0,14,8,3,1,0,3,0.421,5.79,0,0,0,0,20,1,3,0
NakayKo95,1974,1,NAN,AL,0,0,1,0,0,0,0,2,3,4,1,1,0,0,54,0,0,0,0,6,0,4,0
NakayMa95,1939,1,NGK,0,2,10,20,6,1,0,0,179,79,51,7,41,19,0,7.69,0,3,3,0,299,0,66,0
NakayMa96,1994,1,LOT,AL,0,1,15,0,0,0,0,89,34,23,6,12,25,0.291,6.98,0,3,0,0,133,6,25,0
NakaySh80,2007,1,ORX,AL,2,3,10,10,0,0,0,134,50,32,9,23,33,0.284,6.45,0,2,0,0,203,0,32,0
NakayTo95,1956,1,CHU,NL,0,2,11,0,0,0,0,49,17,8,4,10,11,0,4.41,0,2,0,0,79,0,12,0
NakayTo96,1975,1,YOM,NL,0,0,3,0,0,0,0,5,5,2,2,2,2,0,10.8,0,0,0,0,13,0,4,0
NakazAt95,2008,1,CHU,NL,0,1,2,2,0,0,0,27,12,6,0,5,5,0.308,6,0,1,0,0,45,0,8,0
NanamYo95,1964,1,YOM,NL,0,0,5,0,0,0,0,19,11,8,2,4,2,0,11.37,0,0,0,0,35,0,10,0
NaraMa95,2000,1,KIN,AL,0,0,2,0,0,0,0,9,3,2,1,1,2,0.273,6,0,0,0,0,12,2,2,0
NarimTo95,1995,1,LOT,AL,0,0,1,0,0,0,0,3,2,3,0,2,0,0.5,27,0,0,0,0,6,0,3,0
NarisHa95,1977,1,LOT,AL,0,0,5,0,0,0,0,22,17,11,3,3,2,0,13.5,0,0,0,0,41,0,11,0
NaritFu95,1967,1,TOK,AL,0,0,2,0,0,0,0,7,10,8,2,1,0,0,30.86,0,0,0,0,17,0,8,0
NaritHi95,1959,1,CHU,NL,0,0,10,0,0,0,0,59,15,6,3,4,7,0,2.75,0,0,1,0,76,0,6,0
NaritKe95,1950,1,KOK,NL,1,1,9,0,0,0,0,59,22,11,3,7,9,0,5.03,0,0,0,0,89,0,13,0
NaritTo95,1937,2,KYO,0,2,3,8,4,3,0,0,116,29,16,2,16,18,0,3.72,0,0,2,0,162,0,25,0
NaritYu95,1986,1,SEI,AL,0,0,2,0,0,0,0,3,4,5,0,2,0,0,45,0,0,0,0,9,0,5,0
NarusYo80,2007,1,LOT,AL,5,5,13,11,2,1,0,235,75,30,6,21,83,0.255,3.45,0,2,4,0,326,0,33,0
NasunTa80,2007,1,YBS,NL,1,2,8,4,0,0,0,66,32,20,5,12,16,0.337,8.18,0,1,0,0,109,2,22,0
NatorKa95,1980,1,NAN,AL,0,1,5,0,0,0,0,48,21,14,6,7,4,0,7.88,0,0,0,0,75,0,14,0
NawatHi95,1972,1,NIS,AL,0,1,10,0,0,0,0,33,10,8,2,8,9,0,6.55,0,0,0,0,47,0,8,0
NayaYo95,1938,2,YAM,0,0,1,1,1,0,0,0,24,7,3,0,4,1,0,3.38,0,0,0,0,35,0,3,0
NegorHi95,1957,1,KOK,NL,0,0,3,0,0,0,0,30,10,5,2,1,1,0,4.5,0,0,0,0,39,0,6,0
NelsoMa80,2008,1,CHU,NL,0,0,6,0,0,0,0,18,9,2,0,4,6,0.36,3,0,0,0,0,29,0,2,0
NemotTa95,1981,1,SEI,AL,1,2,18,2,1,0,0,99,41,28,5,19,19,0,7.64,0,0,2,0,156,0,29,0
NemotTo80,2008,1,LOT,AL,0,3,25,0,0,0,0,56,25,14,2,10,10,0.333,6.75,1,3,0,0,88,0,15,0
NewbeJi95,1952,1,HNK,AL,11,10,36,10,10,1,0,619,183,74,7,65,100,0.248,3.23,0,1,2,6,830,13,84,0
newcodo01,1962,1,CHU,NL,0,0,1,0,0,0,0,12,2,2,0,2,4,0,4.5,0,0,0,0,16,0,2,0
newmaal02,2002,1,YAK,NL,0,1,14,2,0,0,0,66,26,19,3,13,16,0.31,7.77,1,3,2,1,103,2,21,0
NibeSa95,2004,1,HIR,NL,0,0,7,0,0,0,0,10,6,4,0,4,2,0.4,10.8,0,0,0,0,20,1,4,0
nichoro02,1997,1,FDH,AL,0,0,3,0,0,0,0,9,3,1,1,1,0,0.3,3,0,0,0,0,11,2,1,0
NiihaSh95,1965,1,TAI,NL,0,0,6,0,0,0,0,22,10,4,1,2,4,0,4.91,0,0,0,0,32,0,4,0
NiimiSa95,1983,1,HIR,NL,0,0,5,0,0,0,1,29,15,7,1,4,12,0,6.52,0,1,0,0,47,0,7,0
NiiyaAk95,1966,1,NAN,AL,0,0,10,0,0,0,0,55,26,14,3,6,9,0,6.87,0,0,0,0,89,0,20,0
NinomMa96,1994,1,CHU,NL,0,0,1,0,0,0,0,1,1,1,0,1,0,1,27,0,1,0,0,3,0,1,0
NishiAk95,1968,1,HIR,NL,0,0,4,0,0,0,0,15,4,3,2,2,3,0,5.4,0,0,0,0,21,0,3,0
NishiEi95,1943,1,HAN,0,3,1,14,9,1,1,0,209,50,17,0,35,13,0,2.2,0,0,3,1,291,0,18,0
NishiFu96,1995,1,SEI,AL,6,3,14,14,0,0,0,229,85,58,19,31,69,0.28,6.84,1,1,3,0,349,0,60,0
NishiHi96,1989,0,FDH,AL,0,1,4,0,0,0,0,21,14,7,1,4,2,0,9,0,2,0,0,38,0,7,0
NishiHi98,1964,1,HIR,NL,0,0,1,0,0,0,0,2,3,3,0,0,0,0,40.5,0,0,0,0,5,0,3,0
NishiHi99,1999,1,KIN,AL,0,0,1,0,0,0,0,3,4,3,0,0,2,0.571,27,0,0,0,0,7,0,3,0
NishiIs95,1956,1,OSA,NL,1,1,5,0,0,0,0,26,8,5,2,4,2,0,5.19,0,1,0,0,38,0,5,0
NishiKa94,1995,1,YOM,NL,0,0,7,0,0,0,0,22,14,8,0,1,9,0.412,9.82,0,0,0,1,35,2,8,0
NishiKa95,1970,1,HIR,NL,0,1,6,0,0,0,0,26,14,13,5,8,3,0,13.5,0,0,1,0,49,0,14,0
NishiKa96,1989,1,SEI,AL,0,0,2,0,0,0,0,4,5,4,1,2,0,0,27,0,0,0,0,11,0,4,0
NishiKa98,1956,1,OSA,NL,0,0,5,0,0,0,0,54,17,6,0,6,12,0,3,0,0,0,0,73,0,9,0
NishiKe95,2008,1,YOM,NL,0,0,3,1,0,0,0,11,13,9,2,5,3,0.565,22.09,0,1,0,0,29,1,9,0
NishiKi95,1997,1,YBS,NL,0,0,2,0,0,0,0,7,4,5,1,3,1,0.364,19.29,0,1,0,0,14,1,5,0
NishiKo99,1988,1,YAK,NL,0,0,1,0,0,0,0,3,2,1,0,0,1,0,9,0,1,1,0,7,0,2,0
NishiKy95,1960,1,HIR,NL,0,2,2,0,0,0,0,3,4,3,0,0,0,0,27,0,0,0,0,7,0,3,1
NishiMi94,1941,1,NAG,0,5,8,23,15,3,0,0,352,123,61,7,90,21,0,4.68,0,1,4,1,555,0,80,0
NishiMi95,1958,1,HNK,AL,0,0,1,0,0,0,0,6,3,3,1,1,1,0,13.5,0,1,1,0,10,0,3,0
NishiMi97,1964,1,TOK,AL,2,1,10,0,0,0,0,99,38,16,3,8,27,0,4.36,0,0,0,0,144,0,19,0
NishiMi98,1957,1,UNI,AL,3,2,27,0,0,0,0,171,57,27,6,17,24,0,4.26,0,1,0,0,235,0,31,0
NishiMi99,2007,1,FSH,AL,0,0,2,0,0,0,0,9,8,7,1,1,2,0.471,21,0,0,0,0,18,0,7,0
NishiMo95,1987,1,NHF,AL,1,4,29,5,0,0,0,119,41,30,4,25,29,0.275,6.81,2,0,1,0,182,6,32,0
NishiOs95,1951,1,OSA,NL,0,2,10,0,0,0,0,35,13,7,1,8,2,0,5.4,0,0,1,0,55,0,9,0
NishiSa80,2008,1,TYS,NL,0,0,4,0,0,0,0,11,5,7,0,2,0,0.357,17.18,0,0,2,0,20,0,7,0
NishiSa95,1956,1,NIS,AL,0,1,12,0,0,0,0,52,34,16,2,11,10,0,8.31,0,4,0,0,100,0,28,0
NishiSa96,1969,1,NAN,AL,0,0,5,0,0,0,0,13,9,3,2,2,3,0,6.23,0,0,0,0,23,0,3,0
NishiSh96,2000,2,HAN,NL,0,0,5,0,0,0,0,11,7,6,0,3,2,0.438,14.73,0,0,0,0,20,0,6,0
NishiSh97,1962,1,HAN,NL,0,0,4,0,0,0,0,21,10,3,1,0,3,0,3.86,0,0,0,0,29,0,4,0
NishiSh98,1967,1,NAN,AL,0,1,3,0,0,0,0,30,13,10,3,3,4,0,9,0,0,2,0,48,0,11,0
NishiTa98,1989,1,CHU,NL,0,0,1,0,0,0,0,3,3,3,1,1,0,0,27,0,0,0,0,6,0,3,0
NishiTa99,1991,1,YAK,NL,0,0,1,1,0,0,0,12,5,4,1,4,2,0.357,9,0,0,1,0,19,0,4,0
NishiTe95,1971,1,YAK,NL,1,0,30,0,0,0,1,199,78,45,12,21,38,0,6.11,0,0,2,0,292,0,49,0
NishiTo96,1955,1,YOM,NL,9,6,32,13,2,0,0,338,113,42,11,31,54,0,3.36,0,0,7,0,475,0,50,0
NishiTo97,1987,1,LOT,AL,5,13,28,17,8,1,0,432,162,81,25,41,57,0,5.06,0,0,13,0,631,0,89,0
NishiTs95,1987,1,YAK,NL,0,2,12,0,0,0,0,61,24,16,6,10,20,0,7.08,0,4,1,0,91,0,16,0
NishiYo95,1986,1,NAN,AL,1,3,5,1,1,0,0,43,16,12,4,7,5,0,7.53,0,1,0,0,65,0,12,0
NishiYo98,1965,1,CHU,NL,1,2,15,4,1,0,0,115,45,20,4,10,19,0,4.7,0,0,0,0,167,0,24,1
NishiYu95,1937,2,OSA,0,9,2,20,17,9,0,0,413,115,38,4,72,58,0,2.48,0,6,5,1,603,0,49,0
NishiYu97,1956,1,NAN,AL,0,0,3,0,0,0,0,13,6,5,0,2,5,0,10.38,0,0,0,1,21,0,5,0
NishiYu98,1993,1,NHF,AL,8,14,25,12,12,2,0,543,202,82,24,64,151,0.287,4.08,1,8,2,0,789,1,87,0
NitkoCJ01,2007,1,FSH,AL,2,4,39,0,0,0,2,128,43,22,1,19,31,0.261,4.64,2,1,5,3,193,0,25,0
NittaMi95,1954,1,KIN,AL,0,1,8,0,0,0,0,69,22,10,0,9,7,0,3.91,0,2,2,0,100,0,10,0
NiuraHi95,1971,1,YOM,NL,0,0,5,0,0,0,0,11,7,7,1,3,1,0,17.18,0,0,0,0,23,2,9,0
NodaKo96,1993,1,ORX,AL,0,0,2,0,0,0,0,3,2,2,1,0,1,0.4,18,0,0,0,0,5,1,2,0
