chattji01,1884,1,KCU,UA,0,1,1,1,0,0,0,15,11,2,0,2,2,0.0,3.6,0,2,0,0,29,0,7,0,0,0
chatwty01,2011,1,LAA,AL,8,15,33,25,1,1,1,443,136,77,20,77,120,0.25,4.69,2,12,4,2,631,3,79,4,3,23
chavean01,1997,1,ANA,AL,0,0,7,0,0,0,0,29,7,1,1,5,10,0.206,0.93,1,0,0,0,41,2,1,1,1,0
chaveje01,2008,1,PIT,NL,7,11,38,21,0,0,0,414,148,82,28,45,119,0.276,5.35,2,1,2,0,586,6,83,0,2,12
chavene01,1967,1,SFN,NL,1,0,2,0,0,0,0,15,4,0,0,3,3,0.21,0.0,1,0,0,0,22,0,2,0,0,0
cheadda01,1973,1,ATL,NL,0,1,2,0,0,0,0,6,2,4,1,3,2,0.25,18.0,2,0,0,1,11,1,4,0,0,0
chechch01,1905,1,CIN,NL,7,5,17,13,6,1,0,320,107,35,3,27,40,0.26,2.95,0,1,5,0,443,3,51,0,0,0
checoro01,1997,1,BOS,AL,2,2,9,2,0,0,0,47,24,18,5,13,11,0.333,10.34,1,2,0,0,85,1,20,0,0,0
cheevvi01,1920,1,CHN,NL,0,0,3,0,0,0,0,19,8,3,1,4,1,0.33,4.26,0,0,0,0,30,2,3,0,0,0
cheliit01,1935,1,CHA,AL,0,1,4,0,0,0,0,26,15,10,2,0,3,0.4,10.38,0,1,1,0,39,3,10,0,0,0
chenbr01,1998,1,ATL,NL,0,1,2,2,0,0,0,19,17,9,3,1,4,0.5,12.79,1,0,0,0,35,0,9,0,0,1
chenela01,1911,1,CHN,NL,2,5,9,6,5,0,0,172,69,29,2,28,25,0.31,4.55,0,3,1,0,261,2,34,0,0,0
cheneto01,1957,1,SLN,NL,0,1,3,1,0,0,0,16,4,3,1,6,3,0.22,5.06,0,1,1,0,25,2,4,0,0,0
chenwe02,2012,1,BAL,AL,2,1,9,5,0,0,0,99,25,14,3,9,25,0.207,3.82,0,1,1,0,132,1,14,0,1,1
cherrro01,2007,1,CHN,NL,0,3,18,0,0,0,1,51,15,12,3,16,15,0.231,6.35,3,4,1,0,85,4,15,1,2,1
chesbja01,1899,1,PIT,NL,0,1,1,1,0,0,0,18,7,3,1,4,3,0.31,4.5,0,0,0,0,26,0,4,0,0,0
chesnbo01,1948,1,PIT,NL,3,3,9,7,2,0,0,117,44,24,7,17,12,0.29,5.54,0,1,3,0,174,0,26,0,0,0
chetkmi01,1945,1,PHI,NL,0,0,4,0,0,0,0,9,2,0,0,3,0,0.18,0.0,0,0,0,0,15,3,2,0,0,0
cheveto01,1977,1,BAL,AL,0,0,4,0,0,0,0,24,10,11,3,8,7,0.294,12.38,1,0,2,0,46,0,13,0,2,0
chiamsc01,1990,1,TEX,AL,0,4,4,4,0,0,0,76,25,10,2,5,13,0.26,3.55,0,1,0,0,102,0,11,0,1,5
chiassc01,2001,1,CHN,NL,0,0,4,0,0,0,0,14,11,12,2,6,3,0.44,23.14,1,0,0,0,31,0,12,0,0,0
chicktr01,2006,1,SEA,AL,0,0,3,0,0,0,0,15,7,7,0,10,2,0.333,12.6,0,0,0,0,31,0,7,0,0,1
chicoma01,2007,1,WAS,NL,0,0,1,1,0,0,0,15,6,2,0,0,3,0.286,3.6,0,1,1,0,22,0,2,0,0,0
chifffl01,1982,1,SDN,NL,1,0,15,1,0,0,0,84,42,24,1,16,20,0.347,7.71,2,4,0,0,139,6,24,0,2,2
childbi01,1895,1,LS3,NL,0,0,1,0,0,0,0,0,2,6,0,5,0,0.0,0.0,0,3,0,0,7,0,6,0,0,0
childha01,1930,1,WS1,AL,0,0,5,0,0,0,0,30,10,7,1,5,5,0.26,6.3,0,0,0,0,44,4,7,0,0,0
childja01,2006,1,TBA,AL,0,1,5,0,0,0,0,23,12,4,1,4,5,0.343,4.7,0,1,0,0,40,0,6,0,1,2
childma01,2002,1,MIL,NL,0,0,3,0,0,0,0,12,5,2,1,3,2,0.294,4.5,0,0,1,0,21,1,2,0,0,0
childro01,1985,1,PHI,NL,1,0,11,0,0,0,0,70,26,16,3,9,24,0.28,6.17,2,0,1,0,103,3,17,0,0,3
chipmbo01,1941,1,BRO,NL,1,1,29,0,0,0,0,125,28,13,5,20,16,0.18,2.81,0,1,0,0,172,12,15,0,0,0
chitrst01,1990,1,OAK,AL,1,4,56,0,0,0,4,181,59,29,8,32,47,0.258,4.33,4,2,4,1,271,20,31,4,2,5
chittne01,1958,1,SLN,NL,0,0,6,0,0,0,0,25,8,4,0,6,5,0.24,4.32,1,0,0,0,40,1,4,0,0,0
chlupbo01,1970,1,SLN,NL,0,0,1,0,0,0,0,6,3,2,0,0,1,0.333,9.0,0,0,0,0,9,0,2,0,0,0
choatdo01,1960,1,SFN,NL,0,0,4,0,0,0,0,24,7,2,0,4,7,0.23,2.25,0,1,0,0,34,1,4,0,0,0
choatra01,2000,1,NYA,AL,1,0,71,0,0,0,1,82,29,12,2,5,22,0.279,3.95,0,1,6,0,117,4,14,1,1,4
choji01,1998,1,BOS,AL,2,3,9,7,0,0,0,118,45,25,7,8,16,0.287,5.72,0,0,2,0,171,1,26,1,3,2
chouibo01,1996,1,OAK,AL,0,0,8,0,0,0,0,23,10,7,4,1,5,0.303,8.22,1,0,0,0,34,5,7,0,0,0
chounch01,1910,1,CHA,AL,0,1,1,1,0,0,0,16,7,2,0,0,1,0.29,3.38,0,0,0,0,24,0,2,0,0,0
chriscl01,1984,1,NYA,AL,2,4,24,1,0,0,2,116,50,26,4,12,27,0.309,6.05,0,2,1,0,178,12,28,1,2,2
chrisga01,1979,1,KCA,AL,3,0,24,0,0,0,1,94,35,18,4,18,16,0.278,5.17,1,1,2,0,148,8,23,0,2,0
chrisja01,1995,1,PIT,NL,0,0,12,0,0,0,0,11,7,1,0,2,4,0.389,2.45,0,0,0,0,20,1,1,0,0,0
chrisla01,1973,1,PHI,NL,2,4,9,9,0,0,0,145,42,21,2,17,44,0.233,3.91,1,2,1,0,203,0,25,1,4,1
chrismi01,1979,1,DET,AL,0,0,7,0,0,0,0,40,16,12,1,16,5,0.308,8.1,2,1,2,0,72,0,14,1,1,1
chrismi02,1991,1,LAN,NL,1,1,13,0,0,0,0,90,47,31,12,11,19,0.351,9.3,2,1,0,0,149,3,36,0,4,1
chrisni01,2013,1,CIN,NL,0,1,10,0,0,0,0,39,12,8,2,6,8,0.24,5.54,3,0,0,0,57,4,8,0,1,0
chrisru01,1942,1,PHA,AL,3,2,45,0,0,0,17,177,55,19,3,27,14,0.24,2.9,0,1,0,0,255,28,21,0,0,0
christi01,2001,1,COL,NL,0,0,1,0,0,0,0,6,1,1,1,0,2,0.143,4.5,0,0,0,0,7,1,1,0,0,0
chulkvi01,2003,1,TOR,AL,1,0,7,0,0,0,0,27,17,10,0,4,10,0.386,10.0,1,0,0,0,48,4,10,0,0,0
churcbu01,1950,1,PHI,NL,0,0,2,0,0,0,1,10,4,2,1,1,3,0.28,5.4,0,0,0,0,15,1,2,0,0,0
churcle01,1966,1,CHN,NL,0,1,4,0,0,0,0,18,10,5,1,7,3,0.4,7.5,2,0,0,0,35,1,6,0,0,0
churnch01,1957,1,PIT,NL,3,2,14,0,0,0,1,92,28,17,2,10,24,0.25,4.99,4,0,1,0,125,6,17,0,0,0
ciardma01,1987,1,ML4,AL,1,1,4,3,0,0,0,49,26,17,5,9,8,0.361,9.37,0,3,0,0,81,0,17,0,0,2
cicotal01,1957,1,NYA,AL,0,0,5,0,0,0,0,14,8,2,1,1,4,0.38,3.86,0,0,0,0,22,1,4,0,0,0
cicoted01,1905,1,DET,AL,21,10,37,35,28,4,2,910,316,110,6,74,87,0.27,3.26,0,3,2,0,1236,2,128,0,0,0
ciminpe01,1965,1,MIN,AL,0,0,4,0,0,0,0,21,7,2,0,4,2,0.25,2.57,0,2,0,0,32,0,5,0,0,0
cimorfr01,1994,1,SLN,NL,0,0,11,0,0,0,1,40,20,13,0,10,1,0.345,8.78,2,2,2,0,73,2,14,1,2,1
cingrto01,2012,1,CIN,NL,0,0,22,0,0,0,0,58,15,6,1,6,28,0.214,2.79,0,3,0,0,77,8,8,1,0,1
ciolalo01,1943,1,PHA,AL,1,3,12,3,2,0,0,131,48,27,2,22,7,0.27,5.56,0,0,1,0,203,7,33,0,0,0
cirilje01,2007,2,ARI,NL,0,0,1,0,0,0,0,3,0,0,0,2,1,0.0,0.0,0,0,0,0,5,1,0,0,0,0
ciscoga01,1961,1,BOS,AL,1,1,15,0,0,0,1,67,17,9,4,15,18,0.21,3.63,0,2,0,0,98,8,11,0,0,0
cishest01,2010,1,FLO,NL,2,1,26,0,0,0,0,74,13,3,0,7,26,0.153,1.09,0,2,2,0,94,3,3,0,0,3
cisnejo01,2013,1,HOU,AL,0,0,5,0,0,0,0,14,8,5,0,4,5,0.4,9.64,0,0,0,0,25,1,5,0,1,0
citarra01,1983,1,SLN,NL,0,0,5,0,0,0,0,33,13,9,4,4,9,0.302,7.36,0,0,2,0,49,2,9,0,0,2
clackbo01,1876,1,CN1,NL,0,0,1,0,0,0,0,6,2,1,0,0,0,0.0,4.5,0,0,0,0,8,1,1,0,0,0
claggan01,2009,1,NYA,AL,0,0,1,0,0,0,0,3,2,1,1,0,0,0.4,9.0,0,0,0,0,5,1,1,0,0,0
claibpr01,2013,1,NYA,AL,0,0,1,0,0,0,0,6,5,3,0,0,2,0.5,13.5,0,0,0,0,10,1,3,0,0,1
clancji01,1977,1,TOR,AL,3,2,24,0,0,0,3,104,36,22,3,14,17,0.267,5.71,1,5,1,0,153,9,23,1,2,2
clarkbi01,1927,1,NY1,NL,0,1,2,1,0,0,0,21,16,8,0,4,0,0.48,10.29,0,1,0,0,40,1,10,0,0,0
clarkbo03,1920,1,CLE,AL,0,0,5,0,0,0,0,28,23,15,2,6,2,0.51,14.46,0,0,1,0,53,1,17,0,0,0
clarkbr01,1981,1,SEA,AL,2,0,12,0,0,0,0,33,9,4,0,10,3,0.237,3.27,0,1,0,0,48,2,4,0,0,1
clarkda01,1888,1,CHN,NL,0,1,1,1,1,0,0,27,10,5,1,2,1,0.0,5.0,0,0,2,0,40,0,7,0,0,0
clarkda02,1891,1,NY1,NL,4,2,7,4,3,0,0,141,72,26,1,18,7,0.0,4.98,0,2,2,0,227,3,40,0,0,0
clarkda06,2007,1,COL,NL,0,0,2,0,0,0,0,4,2,0,0,1,1,0.333,0.0,0,0,0,0,7,0,0,0,0,0
clarked01,1886,1,PH4,AA,0,1,1,1,1,0,0,24,10,6,2,2,2,0.0,6.75,0,0,2,0,38,0,8,0,0,0
clarkge01,1913,1,NYA,AL,0,1,11,1,0,0,0,57,22,19,1,19,5,0.27,9.0,0,2,3,0,103,8,23,0,0,0
clarkgi01,1902,1,CLE,AL,1,0,1,0,0,0,0,18,10,4,0,3,1,0.37,6.0,0,1,1,0,0,1,6,0,0,0
clarkhe01,1897,1,CL4,NL,1,0,1,1,1,0,0,27,8,2,0,5,1,0.0,2.0,0,0,1,0,40,0,4,0,0,0
clarkjo01,1882,1,WOR,NL,8,10,22,18,13,1,0,452,173,74,6,46,28,0.0,4.42,0,8,0,0,653,3,109,0,0,0
clarkle01,1921,1,CIN,NL,0,1,1,1,1,0,0,15,7,3,0,2,1,0.3,5.4,0,0,0,0,25,0,7,0,0,0
clarkma01,1991,1,SLN,NL,3,5,12,8,0,0,0,132,66,39,10,24,16,0.347,7.98,2,1,3,0,220,1,42,1,2,5
clarkmi01,1952,1,SLN,NL,1,0,23,2,0,0,1,107,46,19,2,21,17,0.31,4.79,0,1,2,0,171,8,21,0,0,0
clarkot01,1945,1,BOS,AL,4,4,12,9,4,1,0,246,86,28,6,19,20,0.26,3.07,0,2,1,0,345,3,33,0,0,0
clarkph01,1958,1,SLN,NL,0,1,7,0,0,0,0,21,8,10,0,8,5,0.28,12.86,1,0,0,0,36,2,11,0,0,0
clarkri01,1967,1,CAL,AL,4,9,26,15,2,0,1,329,105,55,10,55,61,0.261,4.51,2,7,2,0,478,2,59,9,9,0
clarkru01,1923,1,DET,AL,0,0,2,0,0,0,0,16,3,2,0,5,1,0.15,3.38,0,0,1,0,25,1,2,0,0,0
clarksp01,1890,1,BFP,PL,0,0,1,0,0,0,0,12,8,3,0,2,2,0.0,6.75,0,0,0,0,22,1,4,0,0,0
clarkst02,1983,1,TOR,AL,0,0,2,0,0,0,0,10,2,1,0,0,3,0.167,2.7,0,0,0,0,12,2,1,0,0,0
clarkte01,1988,1,CAL,AL,1,4,9,5,0,0,0,92,41,20,3,10,11,0.325,5.87,0,1,2,0,138,2,20,0,0,4
clarkwa01,1904,1,NYA,AL,0,0,2,1,0,0,0,10,6,4,0,2,1,0.4,10.8,0,0,2,0,19,1,4,0,0,0
clarkwa02,1924,1,CLE,AL,0,0,2,0,0,0,0,7,4,2,0,3,0,0.3,7.71,0,0,0,0,16,2,3,0,0,0
clarkwe01,1955,1,WS1,AL,0,0,7,2,0,0,0,64,17,11,2,14,9,0.22,4.64,0,0,0,0,93,5,11,0,0,0
clarkza01,2013,1,BAL,AL,0,0,1,0,0,0,0,5,3,3,0,2,1,0.429,16.2,0,0,0,0,10,0,3,0,1,0
claryma01,1987,1,ATL,NL,1,10,33,14,0,0,0,305,128,64,9,39,44,0.308,5.67,4,5,1,1,466,5,72,5,5,8
clasego01,1933,1,PHA,AL,2,0,8,1,0,0,0,34,23,12,1,11,1,0.42,9.53,0,0,0,0,67,3,15,0,0,0
claudal01,2014,1,TEX,AL,4,2,70,1,0,0,11,248,71,23,5,15,56,0.235,2.5,4,0,2,3,323,38,26,1,3,12
clausal01,1913,1,DET,AL,0,1,5,1,0,0,0,40,11,7,0,12,1,0.22,4.73,0,0,2,0,64,3,9,0,0,0
clausbr01,2003,1,NYA,AL,3,8,14,14,0,0,0,231,93,53,14,28,57,0.301,6.19,1,2,6,0,351,0,56,6,2,3
clausfr01,1892,1,LS3,NL,0,2,2,2,1,0,0,33,17,8,1,6,4,0.0,6.55,0,0,3,0,58,0,13,0,0,0
clayda02,1988,1,PHI,NL,0,1,17,0,0,0,0,72,27,16,5,21,12,0.303,6.0,2,2,0,1,114,2,17,3,1,4
clayke01,1977,1,NYA,AL,2,7,22,14,0,0,0,303,116,52,10,42,32,0.294,4.63,3,5,3,1,445,2,62,2,3,14
clearjo01,1945,1,WS1,AL,0,0,1,0,0,0,0,1,5,7,0,3,1,0.83,189.0,0,1,0,0,9,0,7,0,0,0
clearma01,1979,1,CAL,AL,0,0,4,0,0,0,0,23,5,5,0,9,6,0.2,5.87,0,1,2,0,38,1,7,0,2,1
clemebi01,1939,1,PIT,NL,0,0,1,0,0,0,0,6,0,0,0,0,2,0.0,0.0,0,0,0,0,6,0,0,0,0,0
clemema01,1998,1,SDN,NL,5,5,12,12,0,0,0,196,77,48,8,38,43,0.291,6.61,0,3,6,0,310,0,50,1,0,6
clemepa01,1985,1,CAL,AL,2,0,23,0,0,0,0,74,23,9,0,11,9,0.258,3.28,0,1,2,0,105,4,10,2,1,3
clemepa02,2013,1,HOU,AL,3,5,16,12,0,0,0,184,61,25,9,23,47,0.257,3.67,0,4,3,1,267,2,32,1,3,6
clemero02,1984,1,BOS,AL,6,6,18,17,0,0,0,297,99,46,9,31,68,0.261,4.18,0,7,5,0,420,0,52,2,3,9
clemoch01,1997,1,CHA,AL,0,2,5,2,0,0,0,38,19,12,4,11,8,0.345,8.53,0,1,1,0,67,3,13,0,0,0
clemola01,1971,1,KCA,AL,1,0,6,0,0,0,0,19,8,7,1,4,1,0.296,9.95,3,3,1,0,32,4,8,0,0,1
cletoma01,2011,1,SLN,NL,0,1,28,0,0,0,0,88,24,15,3,23,32,0.214,4.6,2,4,3,0,138,9,18,0,0,3
clevere01,1969,1,SLN,NL,2,3,35,0,0,0,1,194,57,37,5,30,18,0.239,5.15,2,6,1,0,274,10,41,4,1,8
clevete01,1954,1,BOS,AL,2,0,21,0,0,0,0,114,36,12,3,17,11,0.24,2.84,5,0,1,0,164,11,14,0,0,0
clevimi01,2016,1,CLE,AL,12,6,27,21,0,0,0,365,92,42,13,60,137,0.211,3.11,2,3,3,0,502,1,46,1,0,8
clibust02,1984,1,CAL,AL,4,2,40,1,0,0,0,252,83,38,11,32,42,0.266,4.07,6,1,6,4,361,13,45,7,4,13
clintji01,1872,1,BR1,NA,0,1,1,1,1,0,0,27,12,6,0,0,1,0.0,6.0,0,2,0,0,43,0,11,0,0,0
clippty01,2007,1,NYA,AL,0,2,16,0,0,0,2,42,11,10,3,7,18,0.208,6.43,0,3,1,0,62,9,10,0,1,1
clonito01,1961,1,ML1,NL,0,2,17,0,0,0,0,78,29,15,2,19,11,0.293,5.19,3,0,1,0,122,4,17,1,2,0
clontbr01,1995,1,ATL,NL,0,0,5,0,0,0,0,21,7,4,1,11,8,0.269,5.14,2,1,0,0,37,0,4,0,0,0
clostal01,1966,1,WS2,AL,0,0,4,0,0,0,0,13,7,7,1,4,2,0.389,14.54,1,0,0,0,23,0,7,1,0,0
cloudke01,1997,1,SEA,AL,4,4,31,6,0,0,1,217,106,64,10,46,35,0.346,7.96,5,8,5,0,362,8,67,1,4,7
clouged01,1925,1,SLN,NL,0,0,1,0,0,0,0,6,5,5,0,3,0,0.55,22.5,0,0,1,0,15,1,6,0,0,0
clowebi01,1926,1,BOS,AL,0,0,2,0,0,0,0,5,2,0,0,0,0,0.33,0.0,0,1,0,0,8,1,1,0,0,0
cloydty01,2012,1,PHI,NL,1,0,1,0,0,0,0,3,2,0,0,0,1,0.5,0.0,0,0,0,0,4,0,0,0,0,0
cluttbr01,1986,1,ML4,AL,2,5,14,11,1,0,0,202,73,31,11,16,29,0.269,4.14,1,0,0,0,291,1,39,0,4,4
clydeda01,1973,1,TEX,AL,3,4,9,8,1,0,0,137,50,30,7,13,17,0.279,5.91,0,4,1,0,195,1,33,1,1,6
clydeto01,1943,1,PHA,AL,0,0,4,0,0,0,0,18,7,6,1,4,0,0.3,9.0,0,0,1,0,32,1,8,0,0,0
coaklan01,1902,1,PHA,AL,0,1,2,1,1,0,0,35,20,7,0,2,4,0.37,5.4,0,0,0,0,55,1,13,0,0,0
coateji01,1956,1,NYA,AL,1,2,25,1,0,0,0,157,47,25,5,23,39,0.24,4.3,5,2,4,0,222,5,26,0,0,0
cobbal01,2011,1,TBA,AL,12,10,29,29,0,0,0,538,175,73,22,44,128,0.254,3.66,2,8,6,1,742,0,78,2,1,16
cobbge01,1892,1,BLN,NL,10,37,53,47,42,0,0,1183,495,213,21,140,159,0.0,4.86,0,15,19,0,1836,6,333,0,0,0
cobbhe01,1929,1,SLA,AL,0,0,1,0,0,0,0,3,3,4,1,1,0,0.6,36.0,0,0,0,2,7,0,4,0,0,0
cobbty01,1918,1,DET,AL,0,0,1,0,0,0,1,3,0,0,0,0,0,0.0,0.0,0,0,0,0,3,1,0,0,0,0
cocanja01,1983,1,ML4,AL,0,1,17,2,0,0,0,134,40,22,1,38,22,0.248,4.43,0,5,2,0,205,2,29,3,1,9
cochrgo01,1915,1,CIN,NL,0,0,1,0,0,0,0,6,5,2,0,0,1,0.45,9.0,0,0,0,0,11,1,3,0,0,0
cocopa01,2000,1,TOR,AL,0,1,2,0,0,0,0,3,4,2,0,3,0,0.571,18.0,1,0,0,0,10,1,2,0,0,0
cocrege01,1913,1,BSN,NL,0,0,1,0,0,0,0,5,3,1,0,0,0,0.42,5.4,0,1,0,0,7,0,2,0,0,0
codirch01,1982,1,OAK,AL,0,1,6,2,0,0,0,31,13,11,1,17,8,0.325,9.58,1,2,4,0,61,1,11,0,0,3
coellro01,2010,1,BOS,AL,2,2,16,0,0,0,1,51,14,7,1,8,23,0.219,3.71,0,0,0,0,73,8,7,1,0,0
coffeto01,2005,1,CIN,NL,1,0,23,0,0,0,0,58,17,10,1,9,18,0.239,4.66,1,1,2,0,83,5,11,0,1,2
coffmdi01,1927,1,WS1,AL,2,1,14,0,0,0,0,79,39,15,0,2,2,0.35,5.13,0,0,0,0,116,9,18,0,0,0
coffmke01,1987,1,ATL,NL,0,2,8,2,0,0,0,55,26,23,0,19,9,0.338,11.29,0,4,0,0,100,0,24,2,1,2
coffmsl01,1937,1,DET,AL,2,2,31,4,1,0,1,224,108,52,5,23,26,0.33,6.27,0,2,0,0,352,10,62,0,0,0
cogandi01,1897,1,BLN,NL,0,0,2,0,0,0,0,24,10,6,0,6,1,0.0,6.75,0,0,0,0,39,2,6,0,0,0
coganto01,2001,1,KCA,AL,0,4,39,0,0,0,0,74,32,16,7,13,17,0.32,5.84,0,1,5,0,119,7,17,0,1,6
coggida01,2000,1,PHI,NL,2,5,38,7,0,0,0,231,65,40,4,51,64,0.231,4.68,3,11,4,0,339,7,42,1,2,9
cohenhy01,1955,1,CHN,NL,0,0,7,1,0,0,0,51,28,15,2,10,4,0.37,7.94,0,0,1,0,86,0,17,0,0,0
cohensy01,1934,1,WS1,AL,2,4,33,0,0,0,4,165,64,19,1,17,22,0.29,3.11,0,1,0,0,235,21,30,0,0,0
cokeph01,2008,1,NYA,AL,0,0,3,0,0,0,0,12,3,0,0,3,3,0.231,0.0,1,0,0,0,16,1,0,0,0,2
colavro01,1958,1,CLE,AL,1,0,1,0,0,0,0,8,1,0,0,2,1,0.11,0.0,0,0,0,0,11,0,0,0,0,0
colbevi01,1970,1,CLE,AL,1,7,22,11,1,1,0,224,74,38,8,38,36,0.267,4.58,5,6,7,0,330,2,42,4,4,0
colboji01,1969,1,CHN,NL,3,10,20,19,3,0,0,343,125,68,21,38,26,0.279,5.35,1,2,6,1,502,0,77,6,4,13
colcoto01,1893,1,PIT,NL,4,5,11,8,7,0,0,245,85,36,1,41,14,0.0,3.97,0,2,3,0,361,3,49,0,0,0
coleaj01,2015,1,WAS,NL,3,5,11,8,0,0,0,156,51,22,8,27,44,0.262,3.81,0,2,3,1,229,0,23,3,1,3
colebe01,1921,1,DET,AL,1,4,27,2,0,0,0,200,79,35,3,19,12,0.3,4.73,0,1,3,0,292,13,43,0,0,0
coleda01,1950,1,BSN,NL,0,3,7,3,0,0,0,55,21,13,3,14,6,0.3,6.38,0,1,0,0,88,4,15,0,0,0
coleed01,1938,1,SLA,AL,0,2,6,0,0,0,0,19,8,5,1,6,5,0.3,7.11,0,0,0,0,34,5,7,0,0,0
colege01,2013,1,PIT,NL,12,12,33,33,0,0,0,609,199,96,31,55,196,0.254,4.26,1,7,4,0,849,0,98,5,1,16
coleki01,1909,1,CHN,NL,3,3,10,6,2,0,1,153,41,18,2,22,19,0.22,3.18,0,2,3,0,208,4,27,0,0,0
colemca01,2010,1,CHN,NL,1,0,10,0,0,0,0,36,16,7,0,6,5,0.327,5.25,0,0,0,0,55,4,8,0,0,2
colemjo01,1883,1,PHI,NL,0,2,2,2,1,0,0,42,28,15,1,6,3,0.0,9.64,0,1,0,0,76,0,23,0,0,0
colemjo02,1890,1,PHI,NL,0,1,1,1,0,0,0,5,4,4,0,3,2,0.0,21.6,0,2,0,0,12,0,8,0,0,0
colemjo03,1895,1,SLN,NL,0,1,1,1,1,0,0,24,12,12,1,8,5,0.0,13.5,0,1,1,0,44,0,15,0,0,0
colemjo04,1942,1,PHA,AL,2,1,17,0,0,0,3,76,22,9,1,14,5,0.23,3.2,0,1,1,0,109,13,9,0,0,0
colemjo05,1965,1,WS2,AL,0,0,10,0,0,0,0,62,29,14,1,9,14,0.326,6.1,1,3,1,0,101,2,17,1,1,3
colemlo01,2011,1,KCA,AL,2,1,61,0,0,0,0,144,45,25,5,24,45,0.25,4.69,2,3,3,0,211,11,27,2,2,3
colempe01,1897,1,SLN,NL,0,1,1,1,1,0,0,27,13,3,0,3,2,0.0,3.0,0,0,1,0,43,0,7,0,0,0
colemri01,1955,1,NYA,AL,0,2,5,1,0,0,0,12,8,5,0,5,0,0.44,11.25,1,0,1,0,24,0,5,0,0,0
coleta01,2017,1,TOR,AL,0,0,1,0,0,0,0,3,6,4,0,1,1,0.75,36.0,0,0,1,0,10,0,4,0,0,0
colevi01,1992,1,PIT,NL,0,2,8,4,0,0,0,69,23,14,1,14,12,0.261,5.48,0,1,0,0,104,2,14,1,1,1
collaal01,1911,1,PHA,AL,2,5,11,6,5,2,0,193,52,17,1,22,15,0.23,2.38,0,2,0,0,243,4,22,0,0,0
collaha01,1927,1,CLE,AL,6,12,30,15,4,0,0,381,188,96,15,39,25,0.35,6.8,0,3,3,0,597,6,106,0,0,0
collawi01,2007,1,NYN,NL,0,0,6,0,0,0,0,17,7,4,0,5,0,0.318,6.35,1,0,0,0,27,1,4,0,0,2
collida01,1874,1,CH2,NA,1,1,2,2,1,0,0,33,22,6,0,2,0,0.0,4.91,0,12,0,0,59,0,17,0,0,0
collido01,1977,1,ATL,NL,0,0,4,0,0,0,0,18,9,5,0,7,0,0.346,7.5,1,1,0,0,33,2,5,0,0,2
colliha01,1899,1,CL4,NL,1,11,14,12,11,0,0,294,152,89,6,41,8,0.0,8.17,0,1,11,1,483,2,122,0,0,0
collior01,1909,1,WS1,AL,0,0,1,0,0,0,0,3,0,0,0,0,1,0.0,0.0,0,0,0,0,3,1,0,0,0,0
collior02,1931,1,DET,AL,0,1,2,2,0,0,0,31,17,9,0,7,3,0.36,7.84,0,0,0,0,55,0,12,0,0,0
colliph01,1923,1,CHN,NL,7,6,26,8,2,0,2,248,96,42,6,26,18,0.29,4.57,0,3,3,0,364,15,48,0,0,0
collira01,1909,1,BOS,AL,4,7,25,9,2,0,2,314,101,50,1,31,43,0.26,4.3,0,1,1,0,419,12,62,0,0,0
colliri01,1920,1,NYA,AL,5,5,17,14,2,0,0,321,130,45,5,38,34,0.3,3.79,0,1,1,0,466,1,55,0,0,0
colliti01,2011,1,KCA,AL,0,3,22,0,0,0,0,63,18,9,2,11,15,0.247,3.86,0,1,2,0,90,9,9,3,1,1
collmjo01,2011,1,ARI,NL,0,2,11,0,0,0,0,51,29,17,7,6,18,0.372,9.0,2,1,0,0,87,5,19,2,1,1
colluja01,1951,1,SLN,NL,0,0,1,0,0,0,0,4,4,2,0,0,1,0.57,13.5,0,0,0,0,7,0,2,0,0,0
colomal01,2013,1,TBA,AL,2,3,65,0,0,0,47,200,57,24,4,23,58,0.232,3.24,7,4,3,0,281,53,27,3,6,6
colomje01,2001,1,TBA,AL,0,1,12,0,0,0,0,51,15,10,1,11,16,0.242,5.29,0,3,1,0,77,1,10,0,3,1
colonba01,1997,1,CLE,AL,5,6,15,15,1,0,0,240,100,46,17,15,47,0.302,5.18,0,0,0,1,349,0,46,2,1,4
colonjo01,2016,1,CLE,AL,1,3,11,0,0,0,0,30,12,8,2,7,10,0.279,7.2,1,1,0,1,50,5,9,0,0,0
colonro01,2004,1,ATL,NL,0,0,3,0,0,0,0,24,12,6,0,3,3,0.353,6.75,0,1,0,0,37,0,6,0,0,2
colpadi01,1970,1,PIT,NL,1,0,8,0,0,0,0,32,9,7,3,8,6,0.237,5.91,2,1,0,0,47,2,7,1,0,0
colsolo01,1970,1,NYA,AL,0,0,1,0,0,0,0,6,3,1,0,0,3,0.333,4.5,0,0,0,0,9,1,1,0,0,0
coltola01,1968,1,PHI,NL,0,0,1,0,0,0,0,6,3,1,0,0,2,0.33,4.5,0,0,0,0,9,0,1,0,0,0
colyest01,2003,1,LAN,NL,0,1,7,0,0,0,0,11,9,2,1,4,4,0.5,4.91,0,1,0,0,22,1,2,0,0,0
combege01,1980,1,CIN,NL,1,0,14,0,0,0,0,53,27,15,3,10,9,0.37,7.64,1,0,0,0,85,6,15,1,1,2
combspa01,1989,1,PHI,NL,1,1,4,4,0,0,0,56,20,16,0,12,11,0.278,7.71,0,1,0,0,88,0,16,3,1,1
comeljo01,1945,1,CHN,NL,0,2,7,1,0,0,0,36,11,6,1,6,6,0.24,4.5,0,0,0,0,51,0,7,0,0,0
